Unnamed: 0,BASE_CUSTOMER_ID,CUSTOMER_ID,GENDER_ID,MARITAL_STATUS_ID,BIRTH_DATE,FK_ADDRESS_COMMUNICATION_CITY,OCCUPATION,OCCUPATION_imputed,OCCUPATION_imputed_proba
6865,40632,1173049,0,1,8,1,2,2,0.1055724024772644
40496,149423,1498297,1,1,4,2,,7,0.1723666787147522
71147,161825,1537278,0,1,8,3,,2,0.11315737664699554
529348,72916,1435221,0,0,20,3,,3,0.30762824416160583
204252,99147,1311604,0,1,10,0,,12,0.13117705285549164
365412,68905,1076372,0,0,16,2,,12,0.208683580160141
222916,169517,1751830,0,1,4,5,,2,0.15765677392482758
269749,102023,1176595,0,1,19,2,3,3,0.44720086455345154
483770,184724,1837731,0,0,16,0,,12,0.2773950695991516
117657,1166,1386880,0,0,16,6,,12,0.1833678036928177
51264,155799,1459559,0,1,20,2,3,3,0.5335005521774292
183767,10479,1673117,0,1,5,0,,12,0.12520956993103027
15548,113323,1269781,0,1,16,0,,3,0.21771100163459778
46813,145104,1416181,0,2,2,1,,49,0.14779120683670044
294695,15372,1015372,0,1,9,6,1,2,0.18097345530986786
351767,104514,1316972,0,1,20,5,,3,0.49151939153671265
521536,194767,1635608,1,1,4,6,,1,0.13906307518482208
252447,79080,1291035,0,1,7,4,55,2,0.12245326489210129
106087,29993,1233559,0,1,10,0,,12,0.13117705285549164
316092,27486,1051670,0,1,13,0,23,12,0.12624776363372803
20443,21946,1796859,0,0,16,0,,12,0.2773950695991516
98617,25,1000025,0,1,16,0,2,3,0.21771100163459778
50041,103640,1316098,1,2,19,4,3,3,0.41724687814712524
77143,43344,1184331,0,0,16,0,,12,0.2773950695991516
157444,97006,1031336,0,1,19,4,,3,0.404546320438385
126228,150308,1441760,0,2,9,2,11,8,0.10469785332679749
433605,144872,1602725,0,1,8,0,26,12,0.1297072470188141
283518,63254,1229770,0,2,21,0,3,3,0.5416560173034668
4235,96215,1352209,0,1,5,5,,2,0.15715405344963074
249604,106159,1540597,0,1,14,6,28,2,0.15002886950969696
119727,55512,1513211,0,1,14,0,,3,0.13771717250347137
15021,180246,1726785,0,1,14,0,,3,0.13771717250347137
74130,142765,1816409,0,0,16,2,,12,0.208683580160141
437910,15342,1015342,0,1,13,0,17,12,0.12624776363372803
382961,27373,1119060,0,0,16,2,,12,0.208683580160141
1459,112494,1431224,1,2,18,0,,3,0.37835168838500977
104012,142807,1493394,0,2,8,5,,2,0.0959419533610344
12560,134904,1520286,0,1,5,4,,2,0.12404858320951462
49672,139013,1685345,0,2,7,2,2,8,0.11426709592342377
28834,60452,1207566,0,1,19,0,,3,0.436259925365448
47329,146020,1392027,1,2,8,0,,12,0.14263878762722015
56549,38312,1547081,0,1,18,2,3,3,0.3592233657836914
89346,137947,1391808,0,2,20,0,3,3,0.4626308083534241
23832,83892,1409099,0,1,13,0,,12,0.12624776363372803
9431,149347,1693224,0,1,6,2,,2,0.10628002882003784
120599,42369,1690354,0,1,13,5,10,2,0.13096581399440765
143233,67363,1264266,0,1,20,5,48,3,0.49151939153671265
51060,97983,1698003,0,0,16,0,,12,0.2773950695991516
400852,76436,1107552,0,1,13,3,3,17,0.10031286627054214
39010,190379,1624258,0,1,17,0,,3,0.27012982964515686
123876,169920,1513733,1,1,4,5,54,7,0.18849916756153107
155150,152302,1740063,0,0,16,1,,12,0.22172066569328308
3116,190862,1625483,0,1,21,2,3,3,0.6132341027259827
51620,16160,1016160,0,1,10,4,14,2,0.11667840927839279
223376,129546,1355505,1,1,7,4,50,7,0.20620691776275635
16415,55768,1230388,0,1,13,1,,3,0.10722818225622177
234904,36930,1411279,0,1,20,6,3,3,0.5006868243217468
25481,163366,1725389,0,1,13,5,,2,0.13096581399440765
66463,163184,1486029,1,1,8,2,7,7,0.20404624938964844
126006,45931,1195164,0,1,17,6,3,3,0.2500596046447754
160331,119569,1804927,0,1,14,0,6,3,0.13771717250347137
129800,114095,1090968,0,1,16,0,5,3,0.21771100163459778
18308,154375,1644387,0,1,8,0,,12,0.1297072470188141
468269,171269,1522087,1,1,11,1,21,7,0.23816274106502533
68852,106639,1319190,0,1,9,2,35,2,0.10318568348884583
243372,127875,1362153,0,1,12,5,9,2,0.1383511871099472
24791,11609,1011609,0,1,19,5,3,3,0.40522119402885437
62019,43218,1587100,0,1,8,5,,2,0.15239354968070984
68033,36769,1047292,0,0,16,0,,12,0.2773950695991516
258041,136155,1522388,0,0,16,2,,12,0.208683580160141
18968,119573,1332204,0,2,2,0,17,49,0.2162976861000061
227051,190908,1625589,0,0,16,2,,12,0.208683580160141
56086,17829,1568184,0,0,16,4,,17,0.18305234611034393
3513,5804,1095328,0,1,20,0,3,3,0.5245076417922974
536455,190845,1625440,0,1,19,2,3,3,0.44720086455345154
33929,31127,1284450,0,2,7,4,12,8,0.09236285090446472
257914,170295,1515096,0,1,6,3,,2,0.11512351036071777
25638,9582,1009582,0,0,16,0,,12,0.2773950695991516
240522,126751,1347110,1,1,13,4,7,7,0.30810973048210144
34204,11432,1823645,0,0,16,1,,12,0.22172066569328308
529474,161426,1478194,0,1,17,2,10,3,0.28181371092796326
369242,94355,1028277,1,2,17,1,21,3,0.36286434531211853
247261,52267,1214373,0,2,9,0,14,12,0.11372587829828262
137018,8399,1102069,0,0,20,3,10,3,0.30762824416160583
39991,4071,1546451,1,1,7,0,10,7,0.21105073392391205
171825,64873,1728643,0,1,16,0,,3,0.21771100163459778
151529,118526,1244058,1,1,10,0,54,7,0.24475376307964325
462980,154298,1454181,0,1,17,1,,3,0.2885016202926636
48353,74284,1282910,0,1,11,0,12,12,0.13040420413017273
142667,139812,1397580,0,1,15,3,10,3,0.18076862394809723
9110,129786,1358025,0,1,12,2,,12,0.10103848576545715
32677,175505,1537016,0,2,3,0,24,49,0.14450344443321228
105802,13710,1846898,1,0,16,5,,7,0.2956832945346832
381451,8246,1008246,0,1,16,0,15,3,0.21771100163459778
50116,7443,1060632,0,1,19,4,47,3,0.404546320438385
294523,118013,1330641,0,2,1,1,12,49,0.20064742863178253
94185,72119,1663695,1,2,3,0,,12,0.20428556203842163
304398,90766,1303065,1,1,15,2,7,7,0.29924261569976807
269682,114101,1326728,0,1,11,0,40,12,0.13040420413017273
97709,158006,1555390,1,1,6,3,57,7,0.19714795053005219
53155,195601,1849873,0,2,1,6,24,2,0.17372523248195648
18875,9264,1110411,1,0,16,2,,7,0.21031877398490906
195530,98465,1310923,0,1,7,4,,2,0.12245326489210129
669247,190822,1625377,0,0,16,2,,12,0.208683580160141
13074,31660,1137280,0,1,6,0,,12,0.12524980306625366
16085,55423,1229232,0,1,21,1,1,3,0.6219276189804077
47059,71263,1789835,0,0,16,0,,12,0.2773950695991516
194351,39658,1074258,0,1,12,2,1,12,0.10103848576545715
631834,58533,1239071,0,2,17,6,,3,0.12941426038742065
17771,39475,1399489,0,1,12,5,,2,0.1383511871099472
32586,13660,1065187,0,0,16,3,,12,0.19151633977890015
110691,99755,1046540,0,1,10,4,2,2,0.11667840927839279
478265,61056,1555712,1,2,15,2,,3,0.273227334022522
85877,112403,1576510,1,0,16,5,,7,0.2956832945346832
206419,87341,1729845,0,0,16,5,,12,0.18623125553131104
78559,148281,1426819,1,1,4,0,1,7,0.18416738510131836
190680,54958,1227661,0,1,10,6,,2,0.17764903604984283
140324,52640,1219377,1,2,9,0,7,12,0.14169049263000488
42562,53752,1223386,0,1,7,0,53,12,0.127797931432724
97428,75827,1287338,0,1,5,0,28,12,0.12520956993103027
48457,67296,1264143,0,1,11,2,17,12,0.10150710493326187
306672,17998,1032721,0,1,14,0,15,3,0.13771717250347137
344077,58473,1238845,0,0,16,2,,12,0.208683580160141
345832,76766,1125418,0,1,14,0,1,3,0.13771717250347137
132669,73064,1792490,0,0,16,3,,12,0.19151633977890015
92102,91671,1491944,0,1,18,0,14,3,0.3479776382446289
104340,14640,1215854,1,0,16,2,,7,0.21031877398490906
325007,156468,1430171,0,0,16,1,,12,0.22172066569328308
486507,153804,1716015,0,2,4,3,8,8,0.11846857517957687
207712,991,1000991,1,1,18,1,,3,0.3247014582157135
4272,41867,1178385,0,1,11,0,2,12,0.13040420413017273
54861,152255,1567305,0,0,16,0,,12,0.2773950695991516
57963,181772,1577846,0,0,16,6,,12,0.1833678036928177
89440,161111,1487459,1,2,3,0,38,12,0.20428556203842163
383291,136020,1445853,0,1,17,1,,3,0.2885016202926636
137101,98507,1440080,0,2,6,0,,12,0.10331500321626663
202905,125072,1413882,0,2,4,1,,8,0.1204119622707367
12345,21135,1385590,1,1,9,2,10,7,0.20764224231243134
67474,123317,1737699,0,1,11,3,,2,0.1063864603638649
71165,48124,1142204,0,1,10,4,40,2,0.11667840927839279
211897,193146,1805547,1,2,9,5,,10,0.14416538178920746
45914,173235,1528822,0,1,20,1,12,3,0.5425092577934265
77255,28096,1722706,0,1,13,6,5,2,0.16047441959381104
123806,75406,1286346,0,1,11,2,19,12,0.10150710493326187
188113,184483,1594266,0,2,1,0,,49,0.2906549572944641
488700,50611,1173071,0,2,6,1,22,8,0.11611481755971909
215487,82217,1451072,0,0,16,0,,12,0.2773950695991516
225095,85331,1297468,0,1,20,0,3,3,0.5245076417922974
267788,159980,1473583,0,1,8,5,,2,0.15239354968070984
370856,134153,1376543,1,1,12,3,,7,0.2801705300807953
186819,151243,1798359,0,0,16,5,,12,0.18623125553131104
382129,167406,1504338,0,1,6,3,,2,0.11512351036071777
87036,7509,1099281,0,1,9,2,47,2,0.10318568348884583
188491,121811,1711178,0,0,16,1,,12,0.22172066569328308
173883,159825,1473091,0,1,3,3,8,2,0.11492253839969635
219522,156852,1463423,1,2,1,2,49,12,0.1884544938802719
80802,121647,1397155,1,1,12,0,,7,0.2979934811592102
46862,43157,1183535,1,0,16,0,,7,0.2021685093641281
399129,123163,1337182,0,1,7,5,8,2,0.15450741350650787
114102,114546,1076986,0,2,9,0,,12,0.11372587829828262
376680,9014,1009014,0,0,16,0,,12,0.2773950695991516
49341,10333,1098322,0,0,16,0,,12,0.2773950695991516
75874,55774,1179628,0,1,18,2,3,3,0.3592233657836914
50933,96403,1159685,0,1,8,6,33,2,0.18369534611701965
350971,113503,1225436,1,1,17,0,7,7,0.3552384376525879
198279,155679,1459094,1,0,16,2,,7,0.21031877398490906
106566,34084,1713745,0,1,19,5,,3,0.40522119402885437
74196,174803,1534207,0,1,9,5,,2,0.14975431561470032
148852,110690,1064934,0,1,16,4,21,3,0.20467929542064667
93124,164939,1491980,0,1,18,5,,3,0.32029175758361816
298519,28497,1123790,0,0,16,0,,12,0.2773950695991516
64728,168441,1063460,0,1,8,0,17,12,0.1297072470188141
189697,9129,1364899,0,1,8,1,,2,0.1055724024772644
94731,29669,1128794,0,1,9,6,1,2,0.18097345530986786
186059,119526,1652239,0,1,10,4,2,2,0.11667840927839279
63391,9378,1422472,0,1,7,0,2,12,0.127797931432724
49030,126128,1344922,0,2,4,4,11,8,0.10155560821294785
526467,87868,1134119,0,0,16,0,,12,0.2773950695991516
138526,112250,1523693,0,2,8,2,8,8,0.10982568562030792
163173,183464,1588882,0,1,2,2,35,2,0.10552904009819031
209447,68249,1846977,0,0,16,0,,12,0.2773950695991516
288156,77874,1144650,0,1,7,6,15,2,0.1858403980731964
25917,127532,1548516,0,1,15,2,,3,0.1880936473608017
308273,20157,1606937,0,1,5,1,,2,0.10939263552427292
257733,67284,1264131,0,1,14,2,25,3,0.14468282461166382
820183,2766,1002766,1,0,16,4,,7,0.25953349471092224
567369,112423,1228420,0,1,7,0,21,12,0.127797931432724
14786,64188,1257051,0,0,16,0,,12,0.2773950695991516
123601,12973,1012973,0,0,16,0,17,12,0.2773950695991516
38723,162556,1595978,0,0,16,0,,12,0.2773950695991516
237374,1624,1114040,0,0,16,0,,12,0.2773950695991516
352020,135725,1381648,0,1,5,5,19,2,0.15715405344963074
295796,32781,1142106,0,1,7,6,19,2,0.1858403980731964
131096,137228,1540049,0,2,4,0,49,49,0.10598877817392349
96154,152075,1443028,0,1,7,0,,12,0.127797931432724
72460,180485,1702413,0,2,1,2,,49,0.1920568346977234
134373,75429,1106225,0,1,11,4,5,2,0.11377380043268204
350490,86949,1516301,0,1,21,3,5,3,0.5966520309448242
124938,187301,1608916,0,1,19,5,,3,0.40522119402885437
66817,188618,1616394,0,0,16,5,,12,0.18623125553131104
17936,102515,1050179,0,0,10,0,,12,0.2925184965133667
55546,49356,1207218,1,1,7,0,24,7,0.21105073392391205
94257,172730,1527220,0,2,7,2,12,8,0.11426709592342377
196826,12517,1012517,0,1,13,6,26,2,0.16047441959381104
263520,61955,1400522,0,1,11,0,,12,0.13040420413017273
180475,148071,1709494,1,1,1,0,7,7,0.21274688839912415
145979,155086,1456944,0,1,13,2,,12,0.09853589534759521
1067,170961,1520894,0,0,16,4,,17,0.18305234611034393
165833,62907,1252987,0,1,12,0,17,12,0.12831546366214752
128391,119472,1580330,0,1,15,0,,3,0.1726631075143814
63817,15623,1284500,0,1,7,0,36,12,0.127797931432724
32803,135193,1426578,0,0,16,5,,12,0.18623125553131104
279022,136723,1783724,0,0,7,1,,12,0.2675021290779114
124092,158149,1467444,0,2,2,6,,2,0.16002537310123444
258637,106348,1318899,0,2,10,0,10,12,0.11507024616003036
35892,118602,1331231,1,2,7,0,,14,0.14485342800617218
202851,147455,1423868,0,2,4,2,17,8,0.12261461466550827
32925,157445,1506076,0,1,17,0,33,3,0.27012982964515686
120150,169201,1511175,0,1,11,4,,2,0.11377380043268204
238577,71237,1509608,0,1,11,4,,2,0.11377380043268204
253333,48570,1204343,0,1,16,1,22,3,0.23458212614059448
99199,182058,1788775,0,1,6,5,10,2,0.1560988575220108
43064,37858,1388520,1,1,13,0,,7,0.3154605031013489
43316,75540,1286656,0,2,14,2,30,12,0.10422493517398834
42845,59027,1240706,1,1,19,4,42,7,0.39115360379219055
135416,185248,1598219,0,0,16,0,,12,0.2773950695991516
42897,103125,1315583,0,1,16,1,12,3,0.23458212614059448
124548,82485,1354653,0,1,16,3,,3,0.21831634640693665
185658,125487,1120709,0,1,15,5,36,3,0.1439274698495865
118325,128334,1119413,0,1,4,5,15,2,0.15765677392482758
265874,74731,1358494,0,0,7,2,,17,0.2765459716320038
32934,32662,1808853,0,0,16,0,,12,0.2773950695991516
75190,171647,1611970,0,0,16,2,,12,0.208683580160141
87706,161810,1479431,0,1,5,0,37,12,0.12520956993103027
138789,58128,1237767,0,1,7,3,21,2,0.11437776684761047
133758,41343,1281257,0,1,13,0,15,12,0.12624776363372803
6658,132686,1558490,0,0,16,4,,17,0.18305234611034393
115776,14865,1204515,1,1,10,0,,7,0.24475376307964325
35583,138238,1392720,0,1,17,0,3,3,0.27012982964515686
3268,131679,1681222,0,1,12,0,,12,0.12831546366214752
61686,79250,1193558,0,0,16,0,,12,0.2773950695991516
294489,128185,1080109,1,2,8,0,14,12,0.14263878762722015
27085,95591,1307890,0,1,14,4,3,3,0.10171189159154892
186373,178961,1658435,0,1,8,0,,12,0.1297072470188141
257032,128952,1384016,0,2,5,0,2,8,0.10058852285146713
16994,71255,1275536,0,1,12,0,44,12,0.12831546366214752
596098,31419,1081708,0,1,11,0,17,12,0.13040420413017273
241644,138282,1392838,0,1,16,0,21,3,0.21771100163459778
270719,165982,1498914,1,2,10,3,12,10,0.14318063855171204
306999,136816,1718672,0,2,4,0,,49,0.10598877817392349
265339,157206,1464688,0,0,16,4,,17,0.18305234611034393
72349,113197,1581933,0,2,6,0,,12,0.10331500321626663
10277,94800,1157964,0,1,19,0,3,3,0.436259925365448
222338,126050,1344638,1,1,10,2,,7,0.22974546253681183
49240,1701,1095573,1,2,9,3,14,10,0.13622638583183289
114100,66408,1156722,0,1,17,0,15,3,0.27012982964515686
311733,48190,1232740,0,2,5,0,12,8,0.10058852285146713
200995,103500,1051270,0,1,21,1,3,3,0.6219276189804077
139798,58137,1237791,0,1,10,1,12,12,0.1049659475684166
49106,191511,1782277,1,0,16,2,,7,0.21031877398490906
107844,101570,1553841,0,1,18,3,3,3,0.34335097670555115
639934,41166,1042003,1,1,5,2,,7,0.18571028113365173
68990,85014,1297151,0,2,6,5,5,2,0.0968828797340393
103943,89843,1302142,0,2,7,0,,12,0.10808882117271423
345150,12259,1012259,0,1,7,0,12,12,0.127797931432724
423364,143420,1410117,1,1,14,0,42,7,0.3279939591884613
277919,119199,1331829,0,0,16,0,,12,0.2773950695991516
43445,23709,1205229,0,1,20,6,,3,0.5006868243217468
350196,147591,1424372,0,1,7,5,,2,0.15450741350650787
32752,156246,1734937,0,1,4,4,,2,0.12466584146022797
12682,172838,1625926,0,1,10,2,,12,0.10110399127006531
278528,12672,1028883,0,2,15,0,45,12,0.12081791460514069
21959,60049,1481712,0,1,7,1,21,2,0.10730075091123581
345230,170726,1520228,0,1,17,0,3,3,0.27012982964515686
251425,78557,1290512,0,1,12,0,17,12,0.12831546366214752
278446,159203,1471032,0,1,7,1,2,2,0.10730075091123581
298109,191717,1627591,0,1,3,2,,2,0.10475827008485794
144337,31600,1556693,0,1,11,4,2,2,0.11377380043268204
35638,74337,1283022,0,1,13,0,,12,0.12624776363372803
42287,161588,1673940,1,2,6,0,33,14,0.15219642221927643
138307,90493,1302792,0,2,7,6,,2,0.11377646774053574
125969,58923,1846380,0,0,16,0,,12,0.2773950695991516
51557,1759,1545626,1,2,12,0,,12,0.13074007630348206
52633,107077,1596029,1,2,8,0,7,12,0.14263878762722015
292900,70517,1352013,0,1,18,3,10,3,0.34335097670555115
119131,27126,1709837,0,1,21,0,3,3,0.6072436571121216
132036,57455,1235650,0,1,8,3,50,2,0.11315737664699554
48409,77252,1662959,0,1,8,5,,2,0.15239354968070984
255516,70377,1572295,1,1,16,5,,7,0.3671717345714569
121228,75107,1555984,0,0,16,1,,12,0.22172066569328308
493549,187509,1795374,0,0,16,2,,12,0.208683580160141
136417,15753,1839612,0,0,16,1,,12,0.22172066569328308
604919,165548,1497356,0,1,6,0,1,12,0.12524980306625366
113415,135153,1379642,0,1,5,3,,2,0.11539095640182495
272608,135395,1718225,1,2,6,2,,12,0.11381345242261887
123060,23836,1139677,0,0,16,2,,12,0.208683580160141
467736,69406,1270325,0,1,13,4,,2,0.10459686070680618
522325,152164,1447389,0,1,18,5,,3,0.32029175758361816
211374,115049,1839693,1,0,16,0,,7,0.2021685093641281
155947,184205,1592884,0,1,2,2,12,2,0.10552904009819031
17640,145768,1111073,0,0,14,0,14,12,0.2787913680076599
324649,86449,1298586,0,1,16,6,19,3,0.19528008997440338
234813,185203,1716263,0,1,1,5,,2,0.17109009623527527
47507,126458,1346122,0,1,6,5,,2,0.1560988575220108
30181,181351,1575183,0,1,11,0,,12,0.13040420413017273
194832,91892,1171426,1,2,3,2,49,12,0.16825541853904724
24633,119133,1331763,0,0,16,2,,12,0.208683580160141
23121,30447,1132108,1,1,16,2,,7,0.2988811731338501
535383,195953,1638848,0,1,17,6,,3,0.2500596046447754
382736,109723,1322275,0,0,16,4,,17,0.18305234611034393
234986,162629,1484300,1,1,4,1,37,7,0.1592264473438263
300211,86024,1679302,0,0,16,4,,17,0.18305234611034393
29202,106203,1532330,0,1,13,0,,12,0.12624776363372803
256142,131667,1365190,0,1,14,4,12,3,0.10171189159154892
348590,63135,1253699,0,1,16,4,12,3,0.20467929542064667
413607,85610,1297747,0,1,14,3,36,3,0.12676241993904114
148099,114304,1092786,0,1,13,0,15,12,0.12624776363372803
266330,102316,1036625,0,1,16,4,17,3,0.20467929542064667
88350,142348,1406182,0,1,10,5,12,2,0.14656758308410645
344687,158074,1735164,0,0,16,2,,12,0.208683580160141
20972,37361,1041041,0,0,15,0,,12,0.2792094051837921
15362,3584,1070804,0,1,16,0,,3,0.21771100163459778
360666,3520,1003520,0,1,8,0,1,12,0.1297072470188141
99408,103172,1750491,0,0,10,5,,17,0.2726830244064331
27490,33694,1386104,0,1,16,2,26,3,0.22994300723075867
82245,192983,1630840,0,2,2,4,,49,0.1174246147274971
318993,170599,1742990,0,2,4,2,,8,0.12261461466550827
332983,160620,1475567,0,1,16,0,,3,0.21771100163459778
27402,148921,1429131,0,2,19,4,,3,0.31585049629211426
23823,183403,1827359,0,0,16,5,,12,0.18623125553131104
171054,128553,1814522,0,0,16,3,,12,0.19151633977890015
224788,106606,1056196,0,1,13,4,,2,0.10459686070680618
180234,110894,1366683,0,1,14,4,,3,0.10171189159154892
473103,196402,1640048,0,1,18,4,,3,0.32034745812416077
250641,182507,1680808,0,1,10,0,3,12,0.13117705285549164
41568,66905,1263414,1,1,8,6,9,7,0.13311757147312164
252335,139565,1396809,0,0,16,0,,12,0.2773950695991516
228643,18032,1018032,0,1,14,2,17,3,0.14468282461166382
104041,140598,1406278,0,1,9,6,9,2,0.18097345530986786
23794,6786,1110637,1,0,12,6,,12,0.14857624471187592
265537,11420,1086885,0,0,11,0,14,12,0.28618353605270386
361132,139451,1396484,0,2,4,6,,2,0.12820227444171906
66188,52550,1222611,0,1,6,0,5,12,0.12524980306625366
239037,148360,1427081,1,1,13,0,7,7,0.3154605031013489
25633,188649,1616592,0,1,4,4,53,2,0.12466584146022797
164682,135028,1704236,1,1,17,0,,7,0.3552384376525879
141134,77812,1144058,0,1,18,0,3,3,0.3479776382446289
110161,124980,1523730,0,0,16,0,,12,0.2773950695991516
104598,137716,1219334,1,1,18,3,7,7,0.34208592772483826
92083,45466,1067759,1,2,8,0,14,12,0.14263878762722015
260041,82745,1655064,0,2,18,2,19,3,0.2688160240650177
53832,114413,1449080,0,1,19,0,3,3,0.436259925365448
154001,131896,1426560,0,1,13,0,,12,0.12624776363372803
166699,115127,1813281,0,0,16,0,,12,0.2773950695991516
137902,59434,1566870,0,2,7,1,10,8,0.11253383755683899
576962,76463,1141428,0,0,16,3,,12,0.19151633977890015
67597,113147,1217140,0,1,18,1,3,3,0.36786240339279175
51287,104831,1262290,0,2,5,5,33,2,0.09920085221529007
43839,193025,1775261,0,0,16,2,,12,0.208683580160141
42486,156055,1792639,0,1,22,0,3,3,0.680422842502594
80639,68609,1267715,0,0,16,3,,12,0.19151633977890015
60393,1529,1494331,0,0,15,4,,17,0.18613001704216003
40930,16221,1706041,0,0,16,0,,12,0.2773950695991516
173436,83798,1158144,0,1,7,3,12,2,0.11437776684761047
83923,186650,1605219,0,1,12,1,3,12,0.1031506210565567
17601,133962,1375859,0,1,13,0,10,12,0.12624776363372803
346236,131338,1363979,0,1,9,0,15,12,0.13088056445121765
418837,58553,1239133,0,0,16,2,,12,0.208683580160141
379487,54755,1226959,0,1,13,0,21,12,0.12624776363372803
344918,132563,1774242,0,0,16,0,,12,0.2773950695991516
190342,119706,1256910,0,1,5,3,12,2,0.11539095640182495
126944,81924,1294061,0,1,10,4,5,2,0.11667840927839279
235254,18335,1086201,1,2,8,0,,12,0.14263878762722015
102913,139096,1395288,0,0,16,0,,12,0.2773950695991516
368794,148884,1428990,0,1,6,0,48,12,0.12524980306625366
377028,19621,1102110,0,0,16,0,,12,0.2773950695991516
4623,108698,1321250,0,1,15,0,15,3,0.1726631075143814
28288,184105,1569654,0,1,10,1,,12,0.1049659475684166
149118,167354,1738631,0,0,16,0,,12,0.2773950695991516
97829,5516,1411695,0,1,17,0,,3,0.27012982964515686
22355,132578,1448625,0,1,9,0,40,12,0.13088056445121765
50035,81394,1115731,0,1,15,0,,3,0.1726631075143814
48811,129968,1389968,0,2,3,3,,8,0.1159043088555336
161191,6828,1064406,0,1,18,1,3,3,0.36786240339279175
103233,99788,1233087,0,1,18,0,10,3,0.3479776382446289
363590,143226,1409403,0,1,6,0,16,12,0.12524980306625366
14924,84877,1132222,0,0,16,0,,12,0.2773950695991516
63134,181619,1792809,0,1,7,4,12,2,0.12245326489210129
96590,165778,1816784,0,0,16,4,,17,0.18305234611034393
13705,145816,1418583,0,0,16,1,,12,0.22172066569328308
658434,10293,1010293,0,0,10,1,28,12,0.25178685784339905
37359,128915,1630421,1,0,16,4,,7,0.25953349471092224
595444,118156,1238497,1,0,16,3,,7,0.23251305520534515
395502,32180,1140608,0,0,8,0,,12,0.2994179427623749
232851,1007,1001007,1,0,10,6,,12,0.16320079565048218
220549,753,1716491,0,1,14,4,,3,0.10171189159154892
72710,85670,1173481,1,1,13,0,14,7,0.3154605031013489
139301,132309,1431658,0,1,17,3,10,3,0.268310010433197
237344,39552,1170557,0,1,11,3,17,2,0.1063864603638649
180453,135531,1380963,0,1,14,1,1,3,0.15340054035186768
167614,42820,1182213,0,1,11,0,21,12,0.13040420413017273
71980,175511,1537046,0,2,6,1,,8,0.11611481755971909
22713,182578,1755143,0,2,0,3,12,49,0.23986393213272095
25291,63416,1254643,0,2,7,3,12,8,0.1096397116780281
206305,116462,1661117,0,0,16,1,,12,0.22172066569328308
112544,153093,1450359,0,1,9,0,,12,0.13088056445121765
470612,94892,1157527,0,1,14,4,2,3,0.10171189159154892
47477,32369,1562297,0,0,16,2,,12,0.208683580160141
162211,145831,1418628,0,1,9,2,,2,0.10318568348884583
47138,114638,1079299,0,1,15,3,,3,0.18076862394809723
463580,122300,1334937,0,1,13,3,,17,0.10031286627054214
260693,164377,1679103,0,1,9,4,8,2,0.11906695365905762
200243,130215,1657581,0,1,12,0,,12,0.12831546366214752
3826,67119,1027341,0,1,12,2,12,12,0.10103848576545715
570683,172613,1526814,0,1,3,4,53,2,0.12681461870670319
71179,9725,1586222,0,0,16,2,,12,0.208683580160141
131909,32773,1142071,0,1,12,0,,12,0.12831546366214752
322073,183434,1735506,0,2,17,4,,3,0.1450197696685791
599879,28252,1102906,0,1,18,4,21,3,0.32034745812416077
127854,92559,1796779,0,0,16,4,,17,0.18305234611034393
384851,92142,1304441,0,1,11,0,2,12,0.13040420413017273
12503,63031,1065806,0,0,10,1,8,12,0.25178685784339905
189392,131898,1791384,1,0,16,4,,7,0.25953349471092224
374851,192526,1629614,0,1,8,2,,2,0.10473252832889557
146088,194459,1746943,0,0,6,0,,12,0.32032087445259094
80531,63865,1225095,0,1,18,0,17,3,0.3479776382446289
27497,6208,1074758,0,0,21,0,8,3,0.3699478805065155
10863,34508,1558787,0,1,17,0,,3,0.27012982964515686
92234,72863,1188456,1,1,16,4,11,7,0.3330351412296295
256381,79313,1517123,0,0,16,3,,12,0.19151633977890015
31975,75918,1287543,0,1,12,0,16,12,0.12831546366214752
110457,86221,1135002,0,1,16,1,,3,0.23458212614059448
83319,127700,1792620,1,0,16,0,,7,0.2021685093641281
123061,164877,1491738,1,1,16,0,7,7,0.33447638154029846
11553,162147,1482801,0,1,7,3,,2,0.11437776684761047
95857,12775,1028920,0,1,12,0,15,12,0.12831546366214752
255506,59651,1217437,0,1,20,0,,3,0.5245076417922974
139430,39394,1168271,0,1,8,4,59,2,0.12098412960767746
289376,21,1040897,0,1,19,0,12,3,0.436259925365448
151902,182154,1661518,0,1,15,0,,3,0.1726631075143814
10351,81406,1791025,1,0,16,2,,7,0.21031877398490906
293661,118539,1331168,0,2,6,0,10,12,0.10331500321626663
10829,108250,1366654,0,1,15,4,,3,0.15972238779067993
46399,165763,1696883,0,1,5,5,27,2,0.15715405344963074
445957,99743,1046505,0,0,11,5,13,17,0.251165509223938
83669,174220,1532180,0,1,4,1,,2,0.11004211008548737
124133,25069,1025069,0,1,16,0,17,3,0.21771100163459778
120208,66340,1131939,0,1,21,0,,3,0.6072436571121216
44070,158036,1467062,0,1,13,5,22,2,0.13096581399440765
166997,112414,1762472,0,0,8,1,,12,0.2635359764099121
142017,27624,1496738,0,1,19,0,,3,0.436259925365448
364449,168503,1508436,0,1,5,0,12,12,0.12520956993103027
89516,17002,1546465,1,2,18,1,36,3,0.4002925753593445
9683,162731,1147290,0,1,11,0,33,12,0.13040420413017273
445931,54203,1225007,0,2,13,0,,12,0.1204601377248764
183628,29864,1129629,0,0,16,2,,12,0.208683580160141
