,BASE_CUSTOMER_ID,BIRTHDAY_Y
114463,124158,1959
114504,123155,1958
114510,29000,1959
114511,150450,1959
114518,120324,1958
114523,179936,1959
114524,160286,1959
114529,154379,1959
114538,191164,1959
114553,195226,1959
114554,154595,1959
114556,12666,1959
114562,136077,1959
114615,106367,1959
114627,139238,1959
114632,78883,1965
114641,44020,1958
114642,93834,1959
114643,2010,1959
114652,125155,1959
114673,108058,1959
114674,123709,1959
114675,110008,1959
114706,183273,1959
114709,163393,1959
114720,35652,1959
114749,48423,1959
114752,161736,1959
114760,186376,1959
114775,115877,1959
114778,106360,1959
114785,101498,1959
114794,176846,1958
114797,113394,1959
114803,49247,1959
114818,73799,1959
114834,163138,1958
114844,97170,1959
114853,92145,1959
114871,159379,1959
114880,175327,1959
114902,9500,1959
114903,14523,1959
114908,62506,1959
114924,33433,1959
114931,189018,1959
114935,26427,1959
114937,140110,1959
114966,33826,1966
114973,140528,1959
114984,43071,1958
114986,93447,1959
114990,92346,1959
115000,191367,1959
115018,170341,1959
115028,165116,1959
115029,183415,1959
115035,132894,1959
115037,173049,1959
115042,185369,1959
115055,42970,1959
115073,62222,1959
115099,59676,1959
115107,188194,1959
115111,142381,1959
115116,42625,1959
115136,12728,1959
115153,176973,1959
115154,70696,1959
115155,148861,1959
115163,194938,1959
115181,111024,1959
115188,73294,1959
115210,66571,1959
115237,188200,1959
115248,133064,1959
115251,70822,1959
115252,82823,1959
115255,181497,1959
115265,182346,1958
115298,107648,1959
115299,77020,1959
115317,196227,1958
115320,141855,1959
115325,187136,1959
115342,119217,1959
115355,16700,1959
115356,99607,1959
115357,144102,1959
115368,43154,1959
115372,119182,1966
115389,187114,1959
115390,75830,1959
115412,183878,1959
115416,137459,1959
115474,102036,1966
115480,105223,1959
115483,140840,1959
115488,115213,1959
115500,21766,1959
115503,35553,1959
115513,155149,1959
115524,75801,1959
115525,108920,1959
115545,123891,1959
115558,60785,1959
115563,9508,1959
115564,33028,1959
115565,174013,1959
115566,94691,1959
115568,86695,1959
115570,72333,1959
115572,120820,1966
115579,176146,1959
115592,64694,1959
115599,33723,1959
115602,86161,1959
115624,90659,1959
115625,103704,1959
115672,94494,1959
115675,88579,1959
115689,72905,1959
115690,138134,1959
115694,130509,1959
115703,49443,1959
115713,177468,1959
115715,161623,1959
115716,912,1959
115730,101914,1959
115731,188149,1959
115732,23008,1959
115737,179886,1959
115738,76567,1959
115742,166282,1959
115757,188192,1959
115765,29572,1959
115766,113413,1959
115787,186045,1958
115803,192919,1959
115816,187758,1959
115829,42652,1959
115836,106214,1959
115840,124140,1959
115847,5517,1959
115851,68207,1959
115859,57383,1959
115860,50392,1959
115868,14196,1959
115871,192388,1959
115879,63606,1959
115883,148509,1959
115884,47907,1959
115920,145486,1959
115925,49990,1965
115932,151458,1966
115944,97468,1959
115953,36958,1959
115954,41859,1959
115962,153574,1959
115964,40298,1958
115968,191996,1958
115985,179336,1959
115991,185265,1959
115995,129533,1959
115996,192230,1959
116010,82774,1958
116020,113321,1959
116024,48786,1959
116032,55625,1959
116033,116947,1959
116034,19296,1959
116043,144140,1959
116049,133144,1959
116050,9821,1958
116053,3005,1959
116057,159878,1959
116065,178350,1959
116070,173534,1959
116078,33542,1959
116080,182409,1959
116103,159376,1958
116106,44856,1959
116133,117443,1959
116135,45458,1959
116143,182530,1959
116146,104616,1958
116147,173070,1959
116149,168301,1959
116157,101829,1966
116158,158895,1959
116167,24237,1959
116172,103621,1959
116193,74576,1959
116195,13502,1958
116201,196551,1959
116202,21998,1959
116204,149667,1959
116205,85966,1959
116209,187659,1959
116218,29023,1959
116226,34999,1959
116228,72036,1959
116229,38546,1959
116235,109849,1959
116236,101706,1959
116237,96481,1959
116238,81209,1966
116244,10745,1959
116254,181585,1959
116264,188082,1959
116271,92929,1959
116277,125899,1959
116285,128203,1959
116294,6469,1959
116297,119416,1959
116300,65820,1958
116309,35319,1959
116322,155115,1959
116323,132201,1959
116350,97606,1959
116366,140618,1958
116393,187558,1959
116417,35804,1959
116418,62614,1959
116426,194428,1959
116427,31859,1959
116430,19250,1958
116447,38650,1958
116461,191786,1959
116462,60209,1959
116473,149754,1958
116475,142766,1959
116485,113825,1959
116487,75182,1959
116490,1329,1959
116510,47407,1959
116525,133388,1959
116527,55115,1959
116528,6928,1959
116530,48563,1959
116534,59443,1958
116539,56306,1958
116543,20020,1966
116544,45269,1958
116567,63039,1959
116573,194417,1958
116577,38599,1966
116590,123681,1959
116595,59387,1959
116600,134236,1959
116610,185543,1959
116611,123753,1959
116616,3072,1966
116618,9076,1959
116631,152886,1959
116640,48187,1959
116642,177327,1959
116643,110432,1959
116649,177718,1959
116651,61819,1959
116653,99224,1959
116659,89608,1973
116662,63786,1959
116668,28842,1958
116674,38199,1959
116676,53971,1959
116684,53463,1959
116685,54987,1959
116686,50298,1959
116687,26798,1966
116688,66065,1959
116690,177091,1959
116692,37676,1959
116701,182616,1959
116707,18386,1959
116709,122298,1958
116712,16434,1959
116714,128359,1959
116727,176443,1959
116743,3175,1959
116747,154540,1959
116748,195831,1959
116751,2419,1959
116764,20130,1959
116778,193254,1959
116785,39449,1959
116786,24917,1958
116788,14078,1959
116799,146251,1959
116805,60246,1959
116812,32952,1959
116819,40005,1959
116866,37506,1966
116870,72574,1959
116917,29525,1959
116925,171462,1958
116941,5642,1959
116942,3154,1959
116947,171265,1959
116952,116535,1959
116959,164687,1959
116960,41168,1959
116964,38464,1959
116972,24131,1959
116993,238,1959
116996,187477,1959
117017,157816,1958
117023,180616,1959
117036,123516,1973
117040,137967,1959
117048,33953,1959
117052,188183,1959
117055,86122,1959
117065,164024,1958
117074,109543,1958
117078,52899,1958
117079,161655,1959
117080,146095,1959
117081,36806,1959
117084,156026,1959
117087,168232,1959
117102,196204,1958
117103,131085,1959
117110,13246,1959
117120,116442,1958
117124,90527,1973
117131,181874,1959
117135,94628,1959
117145,101960,1959
117149,76153,1959
117152,186654,1959
117153,33206,1958
117155,18990,1959
117167,95353,1959
117170,168553,1959
117172,126054,1959
117200,193780,1959
117205,80072,1959
117218,100964,1959
117225,83273,1959
117230,182272,1959
117231,168277,1959
117236,49371,1959
117238,175311,1959
117242,147509,1959
117243,49085,1958
117247,578,1959
117253,4414,1959
117262,147802,1958
117264,71417,1959
117285,140573,1959
117299,3411,1959
117307,4915,1958
117317,125364,1959
117325,67612,1959
117338,140952,1959
117339,125866,1959
117341,82807,1959
117342,82758,1966
117348,76750,1959
117350,83378,1959
117355,30647,1958
117358,94033,1965
117361,170990,1959
117362,131601,1959
117365,182388,1959
117366,75422,1959
117369,17304,1959
117385,62493,1959
117397,162734,1959
117402,184682,1959
117407,142904,1959
117419,142455,1959
117422,158347,1959
117423,142178,1959
117425,43479,1959
117433,112398,1959
117434,66942,1959
117440,157910,1958
117446,121696,1959
117452,96175,1959
117461,122321,1958
117466,51347,1959
117478,132841,1958
117481,23794,1959
117489,91045,1959
117498,10742,1959
117499,99986,1959
117500,163679,1959
117504,54088,1959
117524,187018,1959
117529,114328,1959
117530,182998,1959
117532,33531,1959
117556,169963,1958
117560,83034,1959
117579,1872,1959
117585,109690,1958
117596,187778,1959
117597,118668,1959
117633,6096,1959
117644,120521,1959
117645,143094,1959
117647,173305,1959
117648,174849,1959
117649,195520,1959
117657,1166,1959
117680,83329,1959
117682,35084,1959
117687,115217,1959
117689,31923,1959
117693,127068,1966
117699,128876,1959
117700,189501,1959
117717,135986,1959
117718,37944,1958
117720,135613,1959
117722,146350,1959
117728,59488,1959
117758,87415,1959
117777,78714,1959
117794,46826,1959
117800,85219,1959
117808,151157,1958
117815,16712,1959
117825,116131,1959
117836,120790,1959
117849,186157,1959
117850,12997,1959
117851,6459,1959
117857,32336,1959
117858,53122,1966
117862,80283,1959
117866,154126,1959
117875,92004,1959
117879,115827,1959
117881,112730,1959
117891,139884,1959
117899,155930,1959
117900,117175,1959
117904,99059,1959
117907,152466,1959
117908,28493,1973
117909,140773,1959
117910,171819,1959
117914,70817,1959
117924,171638,1959
117925,134975,1959
117947,1363,1959
117955,111133,1958
117960,137530,1959
117962,118052,1959
117963,45038,1959
117964,69093,1959
117967,191878,1959
117995,115741,1959
117997,117571,1959
118011,119378,1959
118012,174824,1959
118013,10464,1959
118023,76073,1959
118034,13423,1958
118043,61113,1959
118044,68034,1959
118045,64151,1959
118055,36465,1959
118066,60857,1959
118068,53307,1959
118072,163607,1959
118083,21340,1959
118085,11463,1959
118090,141082,1959
118100,190054,1959
118101,177011,1959
118111,137760,1959
118135,25900,1959
118140,156951,1959
118143,151892,1959
118149,179020,1959
118152,15428,1958
118155,159961,1959
118156,166985,1959
118164,50875,1959
118174,161971,1959
118175,27361,1959
118176,62702,1959
118177,58955,1959
118178,131140,1959
118185,87081,1959
118201,110073,1958
118223,177489,1958
118224,19183,1959
118226,173634,1959
118227,93734,1959
118252,9791,1959
118263,3497,1959
118271,92794,1959
118280,41149,1959
118287,78018,1959
118304,62344,1959
118308,142847,1959
118312,45874,1959
118317,125782,1959
118320,82789,1959
118341,178328,1959
118348,9669,1958
118365,170255,1959
118392,43066,1959
118407,153623,1959
118412,184300,1959
118443,76288,1959
118458,95342,1959
118470,65969,1959
118476,77703,1959
118477,66864,1959
118496,4760,1959
118499,59794,1959
118500,57499,1959
118507,182887,1959
118508,93182,1959
118519,188666,1959
118522,14143,1959
118524,187501,1959
118527,37411,1959
118528,33193,1959
118529,56735,1959
118533,87242,1959
118560,21067,1959
118566,99078,1959
118583,167826,1959
118586,110168,1959
118595,106836,1959
118605,131424,1959
118617,42328,1959
118619,91094,1959
118627,125095,1959
118637,160439,1959
118663,42885,1959
118681,132633,1959
118692,169961,1959
118693,149134,1959
118719,104187,1959
118728,61370,1959
118730,184931,1959
118746,169784,1959
118766,105454,1959
118779,153397,1959
118782,163757,1959
118794,184291,1959
118811,126928,1959
118818,25006,1959
118824,56466,1959
118825,108965,1966
118831,194009,1959
118837,192132,1959
118838,134770,1959
118839,75449,1959
118842,45378,1959
118863,114681,1959
118870,100840,1959
118886,16122,1959
118898,192113,1959
118900,131107,1959
118903,69592,1959
118913,115094,1959
118915,38284,1966
118925,81868,1966
118928,31757,1959
118950,16133,1959
118958,41755,1958
118963,19922,1959
118969,20514,1959
119019,5702,1958
119036,43932,1959
119040,144002,1959
119079,156577,1959
119080,149024,1959
119089,31219,1959
119093,128442,1959
119097,145532,1959
119105,161133,1959
119106,1663,1959
119116,156418,1959
119117,136144,1959
119135,138274,1959
119139,49001,1959
119148,174939,1959
119162,82504,1959
119191,148899,1959
119192,55333,1958
119193,46072,1959
119196,169592,1972
119210,17398,1958
119212,167315,1959
119213,84570,1959
119229,46176,1959
119239,104606,1959
119247,114657,1959
119251,139771,1959
119269,135930,1959
119271,147600,1959
119275,168544,1959
119278,106179,1959
119283,153989,1958
119285,158112,1959
119313,187461,1959
119315,92371,1959
119324,56243,1959
119336,138521,1959
119337,129521,1959
119352,120888,1959
119391,147706,1959
119392,108374,1959
119393,139984,1959
119399,83641,1959
119403,141878,1959
119406,121189,1959
119408,5088,1959
119412,13251,1959
119420,84932,1959
119440,186358,1959
119443,29303,1959
119448,118342,1959
119449,2376,1959
119455,148483,1959
119462,175310,1959
119465,99438,1959
119466,167316,1959
119472,65073,1958
119477,35880,1958
119496,83413,1959
119505,61610,1958
119509,163145,1958
119510,163527,1959
119515,83295,1959
119532,66520,1959
119536,137317,1959
119538,28630,1959
119541,76860,1959
119548,21023,1959
119551,87511,1959
119555,12753,1959
119568,185296,1959
119581,79450,1959
119584,31666,1959
119607,187966,1959
119608,101045,1958
119618,47827,1959
119621,178341,1959
119637,69290,1959
119639,170285,1959
119655,161669,1959
119657,18086,1959
119659,194001,1959
119685,138096,1959
119690,78731,1959
119699,67963,1959
119701,28278,1959
119702,65481,1959
119705,180900,1959
119716,24029,1959
119725,94416,1966
119747,74243,1959
119754,157401,1959
119756,64682,1958
119760,116302,1959
119779,155302,1959
119789,177032,1959
119797,2457,1959
119809,83394,1959
119811,80959,1966
119813,155735,1959
119814,109384,1966
119815,61330,1959
119818,44438,1959
119825,119732,1959
119836,120149,1959
119851,1706,1958
119853,83123,1966
119858,179624,1959
119860,184005,1959
119861,176203,1959
119867,62959,1959
119881,33702,1959
119897,114908,1959
119899,89922,1959
119915,138511,1959
119917,41072,1958
119925,132035,1958
119926,43230,1959
119927,143576,1959
119931,50575,1959
119957,65560,1959
119959,25746,1959
119963,33320,1959
119965,87750,1959
119967,72436,1959
119979,20023,1959
119980,55623,1959
119990,61856,1959
120011,193503,1958
120020,174482,1959
120034,132832,1959
120061,62972,1959
120071,168338,1959
120104,172630,1958
120113,180410,1959
120115,127711,1959
120123,135480,1959
120130,114202,1959
120135,18674,1966
120136,103963,1958
120139,155522,1958
120140,39510,1959
120162,65828,1959
120165,148276,1959
120166,135697,1959
120180,189890,1959
120201,170781,1959
120211,126415,1959
120227,169403,1959
120228,120851,1959
120229,153780,1959
120231,9155,1958
120234,110350,1958
120275,187382,1959
120281,105451,1959
120287,27499,1959
120290,1683,1959
120299,182233,1959
120300,177571,1959
120303,118589,1959
120305,96918,1959
120314,21709,1959
120319,32897,1959
120328,36887,1958
120332,105465,1959
120334,179777,1959
120337,105702,1959
120342,43788,1959
120343,131233,1959
120350,101492,1959
120389,31775,1959
120400,108958,1959
120421,45792,1959
120437,11032,1959
120439,178429,1959
120460,144501,1959
120480,67622,1959
120493,60111,1959
120498,182364,1959
120502,100352,1959
120504,34258,1959
120505,113131,1959
120519,129526,1959
120520,79353,1959
120523,134689,1959
120524,75230,1959
120527,131178,1959
120534,174688,1959
120535,186173,1959
120537,136505,1959
120538,185738,1959
120541,101565,1959
120548,104918,1959
120551,122572,1959
120553,159404,1959
120556,64989,1959
120571,150393,1959
120577,97504,1958
120593,163291,1959
120610,18286,1959
120616,91747,1959
120622,107128,1959
120663,173635,1959
120664,102721,1959
120674,155824,1959
120686,25311,1959
120701,98936,1959
120719,77188,1959
120721,27833,1959
120729,186757,1959
120733,150053,1959
120747,48017,1959
120755,100726,1959
120776,97960,1959
120805,138210,1959
120810,95999,1959
120822,93053,1966
120828,19367,1959
120840,10875,1959
120842,101548,1959
120843,58663,1959
120847,53749,1958
120848,138832,1959
120850,155322,1959
120857,170119,1959
120866,20796,1959
120871,131712,1959
120873,83342,1959
120874,94913,1959
120881,40221,1959
120884,129006,1959
120890,185751,1959
120891,93890,1959
120893,142544,1958
120899,182944,1958
120916,55316,1959
120920,159107,1959
120938,132219,1959
120939,126014,1959
120941,132052,1959
120947,146581,1958
120955,101663,1959
120958,77423,1959
120965,85022,1959
120972,86715,1959
120982,178555,1959
121003,91750,1959
121005,29678,1966
121008,185743,1959
121009,43133,1959
121017,11753,1959
121018,188115,1959
121028,60357,1959
121031,178681,1959
121032,83502,1959
121033,76266,1965
121035,135373,1959
121042,154281,1959
121044,158697,1959
121049,182449,1959
121051,183573,1959
121068,173943,1959
121069,108235,1958
121082,121768,1959
121083,40236,1966
121084,111514,1966
121085,68424,1959
121110,156257,1959
121138,182996,1959
121143,80678,1958
121155,46061,1959
121183,155114,1959
121193,25436,1959
121196,86901,1959
121205,159748,1959
121216,120991,1959
121220,176683,1959
121228,75107,1959
121248,161448,1959
121255,119043,1959
121263,144601,1959
121266,54482,1959
121267,144786,1959
121273,35585,1959
121277,98576,1959
121280,189139,1959
121281,187184,1959
121284,56872,1966
121285,33271,1959
121302,103486,1959
121307,121188,1959
121312,91436,1959
121336,139010,1959
121348,39976,1959
121353,37239,1959
121372,144367,1959
121374,54510,1959
121420,107422,1959
121426,94423,1959
121437,33055,1959
121440,72795,1959
121446,33000,1959
121447,110145,1959
121452,59909,1959
121456,25255,1958
121471,52637,1965
121478,177823,1959
121483,30093,1958
121485,147302,1959
121507,60088,1959
121521,127475,1959
121533,49729,1959
121534,163491,1959
121547,91397,1959
121549,141269,1959
121561,179706,1959
121567,91649,1959
121575,158303,1959
121578,132845,1959
121581,51000,1959
121598,85511,1959
121605,60671,1959
121610,61699,1959
121621,164942,1959
121627,108347,1959
121654,183569,1959
121655,25207,1959
121656,168581,1959
121663,180287,1959
121667,174083,1959
121717,128931,1959
121721,187006,1959
121724,180549,1959
121733,60651,1958
121734,148120,1959
121738,79115,1959
121742,31907,1959
121752,105340,1959
121758,43151,1959
121781,105567,1958
121802,29491,1959
121842,142412,1959
121850,55131,1959
121872,111478,1959
121875,110529,1959
121879,184942,1959
121880,149993,1959
121883,33595,1959
121890,190808,1959
121897,65587,1959
121915,103130,1959
121933,80633,1958
121938,34977,1965
121945,180136,1959
121946,169229,1959
121962,184088,1959
121968,153856,1959
121970,171418,1959
121993,130976,1959
121996,53175,1965
121997,42608,1959
122005,81504,1959
122006,52483,1959
122008,55002,1959
122009,51622,1959
122018,181045,1958
122019,192154,1959
122021,192523,1958
122038,114718,1959
122041,62826,1959
122050,37896,1958
122054,125232,1966
122057,184136,1959
122061,20758,1958
122097,40675,1959
122108,140767,1959
122121,69748,1959
122132,66777,1959
122138,114313,1958
122145,77123,1959
122146,171437,1959
122148,173810,1959
122153,29520,1959
122155,144027,1966
122158,113072,1959
122170,132448,1959
122187,139726,1959
122191,183212,1959
122194,102592,1959
122198,90786,1959
122199,110247,1959
122212,2017,1959
122216,125930,1959
122220,151614,1959
122232,82802,1959
122260,133150,1959
122266,14402,1959
122273,121986,1959
122274,121167,1959
122275,124451,1959
122308,163323,1959
122318,90818,1959
122341,152474,1959
122366,60106,1959
122367,38304,1959
122382,24332,1959
122383,103564,1959
122387,176168,1959
122388,57070,1959
122412,114872,1959
122417,64034,1958
122433,15801,1959
122444,162149,1959
122448,30705,1959
122450,72451,1959
122455,51735,1959
122462,43085,1958
122474,35391,1959
122477,14836,1958
122488,105264,1959
122498,6492,1959
122503,177974,1959
122504,16243,1959
122506,39301,1959
122514,103887,1959
122515,41313,1959
122516,100107,1959
122525,75075,1959
122537,45011,1959
122551,166141,1959
122569,47737,1959
122584,17078,1959
122589,122195,1959
122600,120321,1959
122613,148092,1959
122618,101214,1959
122621,113161,1959
122629,136801,1959
122644,119989,1959
122653,146915,1959
122658,99009,1959
122663,157155,1959
122670,119278,1959
122673,155084,1959
122688,8429,1958
122689,185048,1959
122694,113241,1959
122695,156650,1959
122736,129208,1959
122737,75349,1959
122746,173164,1959
122750,6062,1959
122753,35764,1958
122757,99392,1959
122777,141058,1959
122782,55635,1959
122797,77183,1959
122808,93466,1959
122822,149509,1959
122824,38704,1958
122833,110928,1959
122834,178806,1959
122836,190593,1959
122840,106213,1959
122844,131442,1959
122846,181443,1959
122853,3302,1958
122858,36594,1959
122860,124452,1959
122880,112967,1959
122886,120386,1959
122896,38358,1958
122910,185478,1966
122920,15137,1959
122931,57293,1959
122950,162202,1966
122953,68358,1959
122961,125862,1965
122974,168721,1959
122985,58271,1966
122990,69797,1959
122998,139851,1959
123031,13807,1959
123043,189939,1959
123051,95522,1959
123060,23836,1959
123063,186003,1959
123081,108717,1959
123082,182130,1959
123094,13310,1958
123100,132529,1959
123104,182514,1959
123110,104169,1959
123125,39271,1959
123129,120439,1959
123130,118195,1959
123147,11694,1959
123149,79750,1959
123158,138548,1959
123187,95067,1959
123200,171486,1959
123204,187702,1959
123208,183688,1959
123213,91257,1959
123220,116833,1959
123222,1664,1959
123225,53984,1959
123229,152771,1959
123232,123128,1959
123235,148771,1959
123237,59890,1959
123239,42463,1959
123244,130628,1959
123247,129778,1959
123265,192452,1958
123268,148085,1959
123271,185577,1959
123276,170832,1959
123278,6486,1959
123298,28010,1958
123302,196380,1958
123306,94798,1959
123308,170588,1959
123309,54549,1959
123311,167336,1959
123312,59382,1959
123332,92841,1959
123348,126665,1959
123358,132921,1959
123362,801,1958
123388,196269,1958
123398,91548,1959
123399,184247,1958
123403,35134,1959
123407,158785,1959
123415,71861,1959
123424,195802,1959
123430,156472,1959
123442,62823,1959
123444,87132,1959
123445,20699,1959
123463,109191,1959
123480,164523,1959
123485,83011,1959
123488,11525,1959
123496,117967,1959
123505,123966,1958
123515,24373,1959
123516,150414,1959
123519,157293,1959
123520,168631,1959
123527,167142,1959
123536,40283,1959
123584,10033,1959
123588,70050,1959
123589,162433,1959
123593,16284,1959
123599,75450,1959
123601,12973,1959
123607,76708,1959
123609,134264,1959
123612,126511,1959
123621,11637,1959
123648,187322,1959
123663,19389,1959
123673,182520,1959
123675,69840,1959
123677,153443,1959
123693,163556,1959
123695,118160,1959
123696,7482,1959
123701,141504,1959
123707,166463,1959
123713,131467,1959
123720,179460,1959
123721,119479,1959
123723,69450,1959
123741,21521,1966
123764,146666,1959
123772,69742,1959
123773,165689,1959
123782,72894,1959
123785,22547,1959
123788,185883,1966
123808,31461,1959
123810,186041,1958
123812,148820,1959
123815,5468,1965
123825,144283,1959
123840,168903,1959
123868,109089,1959
123869,154495,1959
123872,145918,1959
123887,179770,1959
123888,42705,1959
123893,195072,1959
123904,188699,1959
123926,120403,1959
123928,137565,1959
123936,16398,1959
123942,113077,1959
123943,63680,1959
123959,178876,1959
123968,105882,1959
123970,177196,1959
123973,34229,1959
123974,165166,1972
123975,79623,1959
123978,75413,1959
123982,126288,1959
123991,101956,1959
124002,105039,1959
124004,187068,1959
124018,109634,1959
124021,24017,1959
124026,71786,1959
124029,41441,1959
124035,170575,1959
124036,17120,1959
124042,156029,1959
124043,38285,1959
124047,37702,1959
124054,139407,1959
124058,91506,1959
124062,141590,1958
124081,45359,1966
124084,191241,1959
124103,185176,1959
124104,138866,1959
124118,35420,1959
124138,70668,1959
124144,145467,1959
124151,178066,1959
124156,53584,1959
124158,69205,1959
124161,17931,1959
124165,153927,1958
124171,176914,1959
124192,100640,1959
124193,53932,1959
124234,14344,1959
124235,49637,1959
124246,149871,1959
124264,101320,1959
124277,36168,1959
124291,142844,1959
124293,25224,1959
124305,4921,1959
124318,77268,1959
124326,133362,1959
124332,144216,1959
124341,191866,1959
124363,50438,1959
124380,65344,1958
124390,181628,1958
124392,182155,1959
124421,75074,1959
124425,95423,1959
124428,100629,1959
124429,177520,1959
124446,185712,1959
124452,88700,1959
124454,166635,1959
124459,181703,1959
124461,152349,1959
124463,51642,1959
124467,107289,1959
124490,100717,1966
124501,67028,1959
124509,55452,1959
124518,60968,1959
124519,112905,1959
124529,124419,1959
124530,89182,1959
124532,120522,1958
124553,150811,1959
124554,83575,1959
124558,196387,1959
124566,97530,1959
124575,37517,1958
124576,124640,1959
124578,153224,1959
124579,98786,1958
124580,33245,1959
124585,143395,1959
124587,89405,1959
124593,146722,1959
124594,104782,1959
124600,143725,1959
124601,143328,1959
124612,130379,1959
124624,172911,1959
124632,38884,1959
124638,9602,1959
124639,172307,1958
124651,189059,1958
124660,184337,1959
124683,47979,1959
124693,35347,1959
124700,145609,1959
124708,93830,1959
124736,149935,1958
124747,15297,1959
124761,98548,1959
124780,177986,1959
124783,180516,1959
124784,166468,1959
124792,25068,1959
124795,99628,1959
124802,105642,1959
124808,137319,1959
124812,147583,1958
124822,51314,1959
124827,164680,1959
124835,72868,1959
124857,8113,1959
124877,19554,1959
124897,118970,1959
124912,124377,1958
124927,84687,1958
124945,9627,1959
124949,34676,1959
124961,193496,1959
124971,181641,1959
124978,154611,1959
125001,26708,1959
125008,93818,1958
125015,176483,1959
125016,143412,1959
125018,177553,1959
125021,188736,1959
125025,143675,1959
125027,77827,1959
125057,127734,1959
125063,16647,1959
125103,3734,1959
125109,156365,1959
125122,183401,1959
125137,162562,1959
125144,96811,1959
125148,106871,1959
125155,57274,1959
125156,181876,1959
125178,38107,1959
125182,127964,1959
125191,76435,1959
125205,52448,1973
125208,26313,1959
125225,12815,1959
125226,128128,1959
125230,170256,1959
125260,58026,1959
125266,62201,1959
125272,130752,1959
125276,118990,1973
125285,184974,1959
125287,34565,1959
125288,20334,1959
125290,24143,1958
125294,181792,1959
125297,190649,1959
125298,169524,1958
125299,52458,1959
125314,180484,1959
125329,29987,1959
125344,164243,1959
125345,98684,1959
125372,113180,1958
125373,46861,1959
125374,156657,1959
125382,103135,1959
125385,187377,1959
125387,105835,1959
125395,165391,1959
125400,54813,1959
125404,54358,1966
125417,145541,1959
125429,151010,1959
125430,70716,1959
125432,94959,1959
125441,140544,1959
125454,68442,1959
125469,122062,1959
125473,180892,1959
125475,144355,1958
125481,80277,1959
125513,161836,1959
125518,2159,1959
125519,166310,1959
125527,49508,1958
125532,142924,1959
125537,138779,1959
125549,176005,1959
125579,9180,1959
125584,156126,1959
125617,143359,1959
125620,175699,1959
125621,186322,1959
125631,156352,1959
125636,177038,1959
125645,64816,1959
125664,89574,1959
125681,64540,1959
125682,83046,1959
125684,93688,1959
125687,160823,1959
125698,95876,1959
125699,154755,1959
125740,19937,1959
125741,185838,1959
125761,45383,1959
125804,85445,1959
125808,14733,1959
125809,103204,1959
125810,145983,1959
125814,149026,1959
125836,132100,1959
125841,40788,1958
125845,186115,1959
125857,30396,1959
125863,183621,1958
125864,182953,1959
125873,181639,1959
125881,96765,1959
125884,39728,1959
125887,12704,1959
125895,149630,1959
125903,176211,1959
125904,52734,1959
125905,117769,1959
125910,145721,1959
125923,181110,1959
125924,19026,1959
125961,86533,1959
125967,24367,1959
125969,58923,1959
125986,160131,1959
125994,15048,1959
126000,63894,1959
126009,176526,1959
126013,18923,1958
126022,169619,1959
126025,68675,1958
126030,115205,1959
126036,194159,1959
126037,142234,1958
126048,61097,1966
126052,184787,1959
126060,92894,1959
126061,29763,1959
126074,153633,1959
126075,19058,1959
126076,31076,1958
126077,56554,1959
126086,42871,1959
126090,158594,1959
126105,31842,1959
126124,20208,1959
126125,61364,1966
126141,181207,1959
126148,4893,1959
126160,5920,1958
126170,110070,1959
126185,130045,1959
126187,84079,1959
126188,79676,1959
126189,177126,1959
126194,165960,1959
126195,53261,1958
126212,172799,1959
126226,157815,1959
126230,88153,1959
126233,135653,1959
126237,80966,1959
126258,140671,1959
126271,182107,1958
126282,175633,1959
126288,181446,1959
126290,189600,1959
126302,137861,1959
126316,157361,1958
126325,178512,1959
126347,177131,1959
126358,127361,1959
126369,135858,1959
126375,174116,1959
126417,38074,1959
126421,116539,1959
126428,76628,1959
126433,137585,1959
126434,138801,1959
126441,27409,1958
126442,182177,1959
126443,97263,1959
126446,28457,1959
126463,159270,1959
126469,112259,1959
126483,143050,1959
126494,148674,1959
126500,170828,1959
126503,85403,1959
126504,175330,1959
126519,146196,1959
126535,143335,1959
126540,149189,1959
126543,99903,1959
126581,179804,1959
126586,184999,1959
126589,174222,1959
126599,184367,1959
126639,113328,1959
126643,107462,1959
126644,41194,1959
126648,96965,1959
126661,87708,1959
126666,160663,1959
126667,117923,1959
126682,184034,1959
126693,182228,1959
126712,107615,1959
126735,135984,1959
126736,28501,1959
126740,16247,1959
126742,148556,1959
126743,179131,1959
126744,144208,1959
126747,33565,1959
126748,40858,1959
126785,158550,1958
126787,177681,1959
126796,194114,1958
126800,138707,1959
126804,40640,1959
126813,179815,1959
126821,92648,1959
126847,94356,1959
126848,78910,1966
126849,142373,1959
126850,178784,1959
126851,97534,1959
126858,173803,1958
126868,3296,1959
126889,163625,1959
126890,180299,1959
126902,133296,1959
126914,72685,1959
126916,188752,1959
126917,38213,1958
126918,140961,1958
126924,135426,1959
126956,31535,1959
126967,146769,1959
126969,40338,1958
126983,125331,1958
126994,24063,1958
127015,18219,1959
127018,159975,1959
127027,184466,1959
127029,143866,1959
127031,36237,1959
127040,65099,1959
127049,138500,1959
127051,43734,1958
127053,105195,1959
127058,151179,1959
127068,22488,1959
127074,189137,1959
127077,182424,1959
127078,96845,1959
127081,96087,1959
127096,173183,1959
127097,157046,1959
127115,175999,1959
127119,58017,1958
127130,4281,1959
127131,90286,1959
127135,84315,1959
127145,123618,1959
127146,36653,1973
127154,181137,1959
