Unnamed: 0,VEHICLE_ID,BASE_CUSTOMER_ID,GENDER_ID,MARITAL_STATUS_ID,BIRTH_DATE,FK_ADDRESS_COMMUNICATION_CITY,OCCUPATION,FK_RELATION_STATUS_ID,SALESFILE_ID,SF_CREATE_DATE,STATUS,REQ_BRAND_CODE,REQ_TOPMODEL_CODE,TRAFFIC_DATE,BRAND_CODE,BASEMODEL_CODE,MOTOR_GAS_TYPE,GEAR_BOX_TYPE,IS_MAINTENANCE,TOTAL_AMOUNT_TL,TOTAL_AMOUNT_GROUP,CUSTOMER_ID,OCCUPATION_imputed
137620,5265139,180276,0,2,0.0,0,49.0,1,3723021.0,4,1,0,3,20.0,2,0.908591408591406,1.0,1.0,1,292.0,1.0,1568827,36.6493174765702
194052,5313836,159309,0,0,,0,,1,3033161.0,4,3,0,3,22.0,0,0.9235764235763844,1.0,0.0,1,529.0,2.0,1783580,14.52911254676459
150001,5271966,79606,0,1,6.0,5,15.0,2,7762299.0,8,2,1,1,20.0,4,0.916483516483504,1.0,0.0,0,445.0,2.0,1122620,8.008820691706266
68404,5263318,160509,0,1,12.0,4,,2,2254484.0,3,2,1,4,20.0,0,0.9806193806193768,0.0,0.0,1,259.0,1.0,1681700,12.671637382376492
244238,5200079,17781,0,1,9.0,0,12.0,1,2489146.0,3,3,0,3,16.0,2,0.9380619380619559,0.0,0.0,0,,,1454106,18.064224602046927
237669,5343245,161481,0,1,4.0,2,26.0,1,10067257.0,11,1,0,6,26.0,2,0.9615384615384608,0.0,1.0,0,1211.0,5.0,1478384,16.990525568615723
133204,5226074,172552,0,1,1.0,4,12.0,2,2328120.0,3,2,1,1,18.0,4,0.9166833166833096,1.0,0.0,0,96.0,1.0,1607262,9.093977756899744
179817,5214960,68644,0,1,9.0,4,2.0,2,8817981.0,9,5,0,6,17.0,2,0.9084915084915012,1.0,0.0,0,245.0,1.0,1197683,17.187171717461517
36810,5172380,102269,0,2,4.0,0,15.0,2,9681950.0,10,2,2,2,15.0,4,0.9176823176822166,1.0,0.0,1,134.0,1.0,1349459,32.52754080380376
138214,5293715,115558,0,1,11.0,4,17.0,2,6544090.0,7,3,1,9,21.0,4,0.9921078921078944,1.0,0.0,0,539.0,2.0,1089594,14.609029488386437
29488,5264225,65217,0,1,7.0,4,26.0,2,8987015.0,9,2,0,6,20.0,2,0.9221778221778232,1.0,0.0,0,418.0,2.0,1050883,16.600817096445965
221517,5323768,149593,0,1,7.0,1,17.0,2,148033.0,0,1,0,2,23.0,3,0.934265734265732,0.0,0.0,1,611.0,3.0,1432304,9.607002676287985
194198,5146918,136215,0,2,7.0,4,17.0,2,2783996.0,3,3,0,2,13.0,3,0.9113886113886652,0.0,0.0,1,393.0,2.0,1383138,19.332733850584777
215069,5119970,125519,1,1,15.0,0,1.0,1,10302666.0,11,5,0,5,11.0,1,0.9501498501498448,0.0,1.0,1,810.0,3.0,1043780,14.799422068854192
204171,5263369,175835,0,0,,5,,1,2733741.0,3,3,1,1,20.0,0,0.9349650349650426,0.0,0.0,0,,,1681725,15.034454880641146
229815,5295687,32222,0,1,14.0,4,26.0,1,1681504.0,2,2,1,4,21.0,4,0.9926073926073962,1.0,0.0,1,487.0,2.0,1544085,14.904136508414709
122416,5207252,114945,0,1,8.0,0,1.0,1,4088476.0,5,2,0,2,17.0,1,0.9493506493506608,1.0,1.0,0,629.0,3.0,1083400,18.053666225906976
71650,5314827,183880,0,1,17.0,5,17.0,1,7287439.0,7,3,0,2,22.0,0,0.9809190809190796,0.0,0.0,1,496.0,2.0,1774804,9.297977628655145
63610,5289723,125070,0,1,5.0,0,35.0,1,6825212.0,7,1,0,6,21.0,1,0.9515484515484424,0.0,1.0,1,622.0,3.0,1525139,21.367532543844796
111298,5273974,88620,0,1,21.0,0,3.0,1,4522518.0,5,1,0,3,20.0,2,0.9345654345654464,1.0,1.0,0,5497.0,19.0,1191101,16.77281371702781
199155,5069200,134052,0,1,16.0,0,,2,1651446.0,2,2,0,2,9.0,2,0.9108891108891124,0.0,0.0,0,627.0,3.0,1089093,13.676981084720431
192853,5120561,163718,0,1,7.0,1,15.0,1,376502.0,0,1,0,3,11.0,3,0.9373626373626393,1.0,0.0,1,820.0,3.0,1228136,16.821137838361366
173780,5237215,22666,0,1,13.0,1,3.0,1,8168435.0,8,3,0,5,18.0,2,0.9345654345654514,1.0,1.0,1,341.0,2.0,1533580,16.238106061353843
74131,5194432,25813,0,1,17.0,2,17.0,2,6757291.0,7,1,4,5,16.0,2,0.9453546453546462,1.0,1.0,1,,,1214550,15.290698405451456
91994,5340928,74470,0,0,,5,,1,9267574.0,10,3,2,8,25.0,0,0.9809190809190796,0.0,0.0,0,1512.0,6.0,1825177,15.925695097639124
210779,5169914,167389,1,1,14.0,0,7.0,1,178014.0,0,1,3,1,15.0,3,0.9113886113886128,0.0,0.0,1,192.0,1.0,1504258,13.980394382439354
179697,5110377,95196,1,1,21.0,0,3.0,1,2328532.0,3,2,4,5,10.0,1,0.9501498501498432,0.0,1.0,1,277.0,1.0,1158872,8.87702905890922
7542,5207936,51866,0,1,9.0,0,5.0,1,1202336.0,2,1,1,1,17.0,4,0.916483516483504,1.0,0.0,1,459.0,2.0,1253304,19.379530739913086
188144,5268418,157126,0,0,,2,,1,643719.0,1,3,3,1,20.0,1,0.9502497502497482,1.0,1.0,0,2529.0,9.0,1194434,17.520603623091755
246660,5323853,169654,0,1,18.0,0,33.0,1,2573479.0,3,1,3,3,23.0,3,0.9342657342657348,0.0,1.0,0,547.0,2.0,1530998,14.337734488263171
110395,5302086,99828,0,1,10.0,4,17.0,1,5180434.0,6,2,1,9,21.0,4,0.992607392607396,1.0,0.0,0,91.0,1.0,1033948,12.105886428793742
236756,5273559,107323,1,1,18.0,0,9.0,1,5178012.0,6,2,4,5,20.0,1,0.9510489372915896,0.0,1.0,0,1781.0,6.0,1044421,11.836151768890444
92122,5305646,25478,0,1,13.0,3,3.0,1,4529589.0,5,2,0,3,22.0,1,0.9512487512487372,0.0,1.0,1,599.0,2.0,1582380,18.424741061900797
193730,5164847,157960,0,1,14.0,0,5.0,1,3548777.0,4,1,3,3,14.0,3,0.9113886113886652,0.0,0.0,0,635.0,3.0,1466836,15.01112746142086
202573,5257970,160721,0,1,3.0,4,45.0,1,1381515.0,2,2,4,5,19.0,2,0.9190809190809072,0.0,1.0,0,767.0,3.0,1475925,17.597914633779613
51785,5204242,42392,0,1,13.0,3,12.0,2,3561185.0,4,3,0,2,16.0,2,0.9191808191808164,1.0,0.0,1,230.0,1.0,1180592,17.188022173166992
6885,5257534,170058,0,1,5.0,0,24.0,2,5739153.0,6,1,3,3,19.0,1,0.9514485514485505,1.0,1.0,0,96.0,1.0,1514262,18.220883610957316
235992,5283786,131455,0,1,8.0,4,12.0,2,3053101.0,4,1,0,4,21.0,2,0.9221778221778196,1.0,1.0,0,302.0,2.0,1364412,18.013586235000684
2860,5114435,25057,0,1,17.0,0,3.0,2,2682505.0,3,2,1,1,10.0,4,0.9436563436562958,1.0,0.0,0,27.0,1.0,1105192,8.46100122069625
237291,5259210,107596,1,1,9.0,4,7.0,1,3812176.0,4,1,4,5,19.0,1,0.951448551448562,1.0,1.0,0,,,1275720,12.87285394455033
227391,5158549,147704,0,1,8.0,2,9.0,2,2415972.0,3,3,0,3,13.0,2,0.9347652347652308,0.0,0.0,0,744.0,3.0,1424726,19.181847323647478
214263,5324407,103817,0,2,4.0,0,49.0,1,8120039.0,8,3,2,8,23.0,3,0.97562437562437,0.0,1.0,0,108.0,1.0,1179526,20.814271710505523
246242,5217903,83449,0,1,7.0,2,11.0,2,5630919.0,6,3,4,5,17.0,1,0.9288711288711468,1.0,1.0,0,110.0,1.0,1148008,19.082842293986197
53079,5266086,182059,0,2,5.0,1,8.0,1,4230275.0,5,1,2,8,20.0,0,0.9807192807192864,0.0,0.0,0,1098.0,4.0,1580252,20.627848416562244
214978,5190117,74552,0,1,12.0,4,2.0,2,2891124.0,4,3,1,1,16.0,4,0.915184815184822,1.0,1.0,0,,,1537942,12.159025298380731
149656,5271966,79606,0,1,6.0,5,15.0,2,4477585.0,5,3,0,0,20.0,4,0.916483516483504,1.0,0.0,0,445.0,2.0,1122620,7.819876734354061
251504,5279116,160356,0,2,1.0,0,,1,8268898.0,8,3,4,6,21.0,1,0.9505494505494496,1.0,1.0,0,1423.0,5.0,1474733,32.886799336460385
145849,5171170,80383,0,1,13.0,0,12.0,1,4316665.0,5,3,4,5,15.0,1,0.9493506493506616,1.0,1.0,0,285.0,1.0,1280770,20.615259526560887
79367,5298530,154921,0,1,14.0,5,17.0,1,2950738.0,4,2,0,3,21.0,1,0.9513486513486524,1.0,1.0,0,999.0,4.0,1621297,21.553389483858062
133319,5067705,39180,0,1,18.0,0,8.0,1,9679378.0,10,3,2,8,9.0,2,0.91058941058949,0.0,0.0,1,214.0,1.0,1072179,18.603470302682595
173615,5333745,102832,0,2,14.0,3,2.0,1,8507634.0,9,3,0,6,24.0,4,0.9891108891108672,1.0,1.0,1,745.0,3.0,1772468,15.196660347846482
256920,5076884,94511,0,1,14.0,3,17.0,1,8847507.0,9,2,1,9,9.0,4,0.9157842157842394,1.0,0.0,0,4.0,1.0,1038564,20.04915455553136
251626,5230355,86803,0,1,15.0,6,27.0,1,6156896.0,6,3,1,9,18.0,4,0.9152847152847134,1.0,0.0,0,,,1180434,11.140919951440196
254651,5205053,7654,1,1,12.0,0,56.0,2,7078230.0,7,3,4,5,17.0,1,0.9501498501498457,1.0,1.0,1,315.0,2.0,1573955,12.682099578227874
76234,5328696,99899,0,1,14.0,1,3.0,2,9533456.0,10,1,2,2,23.0,0,0.9235764235763844,1.0,0.0,1,750.0,3.0,1776971,14.320557798496989
142644,5163093,156871,1,1,9.0,0,14.0,1,3039779.0,4,3,3,3,14.0,3,0.9367481178705088,0.0,0.0,0,1716.0,6.0,1463502,12.99934434129165
216013,5199013,37689,0,1,18.0,3,8.0,1,2036827.0,3,1,0,0,18.0,2,0.9084915084915084,0.0,1.0,1,404.0,2.0,1598727,14.33446731784526
201219,5116600,98523,0,1,6.0,0,15.0,2,8980550.0,9,2,1,9,10.0,4,0.9176823176822166,1.0,0.0,1,844.0,3.0,1187004,24.06862055610317
182838,5208130,102493,0,1,5.0,4,9.0,2,1151894.0,2,2,0,3,17.0,1,0.9288711288711468,1.0,1.0,0,102.0,1.0,1353283,20.91616658791417
11403,5220198,137876,0,2,4.0,0,17.0,2,4254987.0,5,3,0,2,17.0,2,0.9380619380619352,1.0,0.0,0,49.0,1.0,1391594,23.070983854267247
10525,5343298,87185,0,1,5.0,0,53.0,1,131451.0,0,1,4,5,26.0,1,0.9525474525474522,0.0,1.0,0,,,1067747,34.20019444597747
183716,5253624,60575,0,1,18.0,1,15.0,1,9063133.0,10,2,4,7,19.0,3,0.9342657342657316,1.0,1.0,1,334.0,2.0,1067041,13.26239521098765
213786,5174587,166737,0,1,5.0,0,33.0,1,161836.0,0,1,3,3,15.0,3,0.9367632367632276,0.0,0.0,1,151.0,1.0,1501851,25.162955440371427
53832,5224106,92230,0,1,18.0,1,22.0,2,2165509.0,3,1,1,1,18.0,4,0.9152847152847134,1.0,0.0,0,905.0,4.0,1209071,9.124335955214555
24764,5174674,167571,1,2,5.0,0,42.0,1,184121.0,0,1,3,3,15.0,3,0.9367632367632328,0.0,0.0,0,67.0,1.0,1504925,22.286284392540075
212949,5277705,39870,0,1,14.0,2,3.0,2,2766352.0,3,2,4,3,20.0,2,0.9345654345654464,1.0,1.0,1,344.0,2.0,1702116,16.825602638334075
137319,5292961,191237,1,1,7.0,2,19.0,1,5579011.0,6,1,2,2,21.0,0,0.9235764235763844,1.0,0.0,0,1270.0,5.0,1626407,13.956114038513842
78827,5294231,154040,0,0,,5,,2,5309129.0,6,3,2,2,21.0,2,0.9221778221778232,1.0,0.0,0,292.0,1.0,1571759,12.516557024933318
2014,5324514,20492,1,1,7.0,0,26.0,1,7829059.0,8,1,2,3,23.0,0,0.923576423576417,1.0,0.0,0,186.0,1.0,1557900,18.275368449698018
214665,5327164,60402,0,2,21.0,2,3.0,1,8754332.0,9,2,1,9,23.0,4,0.9891108891108672,1.0,1.0,1,617.0,3.0,1244973,9.84627259971067
43699,5236723,79503,0,1,3.0,2,26.0,1,2632657.0,3,2,4,5,18.0,2,0.9345654345654514,1.0,1.0,1,642.0,3.0,1106015,15.559872260287548
79902,5175747,168220,1,1,4.0,1,12.0,2,3192636.0,4,3,3,3,15.0,3,0.9367632367632276,0.0,0.0,1,171.0,1.0,1507304,24.28373738952061
165172,5194225,114692,0,1,11.0,1,22.0,1,1927829.0,2,2,4,5,16.0,1,0.9493506493506616,1.0,1.0,0,605.0,3.0,1080513,19.127861697596877
32391,5330524,181148,0,1,11.0,1,3.0,1,8756164.0,9,1,2,3,24.0,0,0.9339660339660428,1.0,0.0,0,344.0,2.0,1817394,17.04381518230884
10670,5164625,156613,0,1,18.0,3,17.0,1,8969657.0,9,1,0,5,14.0,1,0.95014985014985,0.0,0.0,1,241.0,1.0,1462583,13.250802526821374
145173,5097242,21252,0,1,11.0,2,10.0,2,1481896.0,2,3,4,2,10.0,1,0.9285714285714288,1.0,0.0,1,1059.0,4.0,1128411,18.47342252999881
91489,5235591,113192,0,1,11.0,0,15.0,1,304048.0,0,1,0,3,18.0,2,0.9084915084915219,1.0,1.0,1,287.0,1.0,1371219,16.81836470169494
176288,5225999,172394,0,1,14.0,0,3.0,1,346851.0,0,2,0,3,18.0,2,0.9191808191808218,0.0,0.0,1,290.0,1.0,1526083,19.94077712667304
13733,5339516,107020,0,2,3.0,0,,1,1414201.0,2,2,4,5,25.0,1,0.9729270729270708,1.0,1.0,0,214.0,1.0,1559821,28.49298781519706
173102,5176364,169769,0,0,,0,,1,8682626.0,9,2,2,3,15.0,4,0.9176823176823321,1.0,1.0,0,641.0,3.0,1513314,13.760320934842838
93096,5104912,38233,0,1,15.0,2,,2,6984751.0,7,3,1,9,10.0,4,0.9176823176822166,1.0,0.0,1,112.0,1.0,1163786,13.36142946465969
125978,5028030,104962,0,1,19.0,5,2.0,2,4075249.0,5,1,2,2,8.0,4,0.9432567432567744,1.0,0.0,1,558.0,2.0,1093408,3.2188440415165918
207262,5251100,120529,0,1,8.0,4,22.0,1,3331260.0,4,1,3,3,19.0,3,0.9342657342657288,1.0,0.0,0,,,1667682,13.28421555907087
99630,5242887,90179,0,0,,0,,2,7585309.0,8,3,1,9,19.0,4,0.9151848151848236,1.0,0.0,1,303.0,2.0,1378675,11.59958895066684
111102,5332977,33482,0,1,,0,,1,139545.0,0,2,0,3,24.0,0,0.9810189810189754,1.0,0.0,1,814.0,3.0,1818540,16.495855917452847
131334,5301465,143399,0,1,5.0,4,18.0,1,1612826.0,2,1,0,3,21.0,4,0.9891108891108772,1.0,0.0,1,433.0,2.0,1585275,15.70529204759216
227464,5210155,110136,0,2,5.0,2,11.0,2,6741921.0,7,3,4,7,17.0,1,0.9493506493506616,1.0,1.0,1,388.0,2.0,1496106,16.774420667695317
182155,5001514,71381,0,1,17.0,0,11.0,2,5353743.0,6,3,4,5,6.0,1,0.9496503496503488,1.0,0.0,0,,,1026692,15.529086059688597
31539,5272415,103653,0,1,12.0,1,10.0,1,3848759.0,5,2,0,2,20.0,1,0.9514485514485505,1.0,1.0,1,1293.0,5.0,1089942,17.0759277460796
47329,5230697,170493,0,1,6.0,0,15.0,1,2558844.0,3,1,3,7,18.0,3,0.9753246753246756,0.0,0.0,1,349.0,2.0,1519391,21.710566941516266
229874,5193163,91043,0,1,18.0,2,21.0,2,8645279.0,9,1,1,9,16.0,1,0.9501498501498516,1.0,1.0,0,,,1033283,17.52874084542903
177237,5264122,69900,0,2,5.0,0,16.0,1,4409644.0,5,1,1,1,20.0,4,0.9166833166833088,1.0,0.0,0,583.0,2.0,1271693,18.439887792691856
247923,5266583,84408,0,1,11.0,4,12.0,1,6687458.0,7,1,1,9,20.0,2,0.9352647352647347,1.0,1.0,0,565.0,2.0,1125459,16.428668621985437
133842,5204006,127037,0,1,11.0,3,21.0,1,5351116.0,6,2,4,5,16.0,1,0.9288711288711468,1.0,1.0,0,,,1561077,18.63163392575915
112991,5085558,84998,0,1,20.0,1,2.0,1,899911.0,1,2,0,2,10.0,4,0.9176823176822166,1.0,0.0,1,218.0,1.0,1127141,12.682934127193318
199290,5163490,153266,0,2,9.0,0,31.0,1,6565853.0,7,2,4,5,14.0,1,0.950149850149844,0.0,0.0,1,273.0,1.0,1451461,18.718006414365032
123211,5291118,29148,0,2,8.0,3,17.0,2,6072522.0,6,1,4,7,21.0,1,0.97082917062565,0.0,1.0,1,1061.0,4.0,1756645,14.796483391114167
37571,5235696,5886,0,1,12.0,0,,2,6057333.0,6,2,0,2,18.0,2,0.9191808191808338,1.0,1.0,0,143.0,1.0,1616156,18.98718433836718
19100,5196168,63809,0,1,5.0,0,12.0,2,6706671.0,7,5,3,3,16.0,3,0.9113886113886092,1.0,0.0,1,,,1100513,22.389212838126667
47531,5214872,162335,0,0,,3,,2,4708582.0,5,2,1,1,17.0,1,0.952347651608948,1.0,1.0,0,,,1483433,15.473968095702169
65333,5315388,102249,0,0,,0,,1,7115783.0,7,3,4,7,22.0,1,0.9729270729270708,1.0,1.0,0,1027.0,4.0,1056110,21.06812700476578
115327,5322270,49108,0,1,18.0,1,35.0,1,940298.0,1,2,0,0,23.0,2,0.9586413586413696,0.0,1.0,0,141.0,1.0,1229344,11.742063031671877
18254,5313820,179769,0,0,,5,,1,6594546.0,7,3,0,3,22.0,0,0.9339660339660428,1.0,0.0,1,570.0,2.0,1776827,16.54795640984746
68832,5312869,69482,0,1,5.0,4,22.0,2,10036938.0,11,2,0,5,22.0,1,0.9515484515484476,0.0,1.0,0,1209.0,5.0,1270559,21.950515305897564
169030,5106929,62314,0,1,12.0,1,13.0,1,4714124.0,5,2,1,1,11.0,3,0.9113886113886652,0.0,0.0,0,246.0,1.0,1197788,15.404360201318365
122531,5199077,6135,0,1,13.0,6,1.0,1,1061864.0,1,2,1,1,16.0,4,0.9151848151848272,1.0,0.0,0,91.0,1.0,1092375,9.07934355606951
208916,5329182,166617,0,1,8.0,1,,2,2709178.0,3,2,3,3,23.0,1,0.9512487512487514,1.0,0.0,1,820.0,3.0,1805284,16.94643356494138
256933,5158886,148991,0,1,5.0,0,46.0,2,286025.0,0,1,4,5,13.0,1,0.9501498501498494,0.0,1.0,1,351.0,2.0,1248403,17.5112822734325
162052,5131185,69101,0,2,16.0,0,,1,3776467.0,4,3,1,4,11.0,4,0.9436563436563552,1.0,0.0,1,610.0,3.0,1262933,14.398579618509803
250704,5170983,59681,0,1,19.0,6,3.0,2,105812.0,0,1,1,1,15.0,4,0.9176823176823125,1.0,0.0,0,,,1242735,10.387323715340068
47271,5198920,135917,0,1,10.0,1,11.0,1,6568576.0,7,3,4,3,16.0,1,0.9493506493506616,1.0,1.0,0,52.0,1.0,1382162,18.707004499125095
205089,5311836,144080,0,1,12.0,0,35.0,1,6836210.0,7,1,4,5,22.0,1,0.9515484515484476,0.0,1.0,0,,,1412506,19.258156024751173
133022,5162569,153365,1,2,6.0,0,13.0,2,5305785.0,6,3,4,5,14.0,1,0.9501498501498432,0.0,1.0,0,458.0,2.0,1451171,25.466428665808607
119176,5259955,68742,0,1,9.0,0,17.0,2,4777612.0,5,3,1,9,20.0,4,0.915184815184822,1.0,1.0,1,379.0,2.0,1141299,19.659204152943428
244208,5255514,113335,0,1,15.0,0,14.0,1,6968830.0,7,3,4,5,19.0,1,0.9510489372915896,0.0,1.0,0,663.0,3.0,1075117,18.20314241688206
140292,5232974,106765,0,1,17.0,1,,1,952982.0,1,2,4,2,18.0,1,0.9510489510489568,1.0,1.0,0,,,1559887,18.995873857515363
196823,5307097,101209,0,1,14.0,0,5.0,1,6639030.0,7,3,1,9,22.0,4,0.9921078921078944,1.0,0.0,1,760.0,3.0,1173261,11.367185559999736
128204,5175659,63661,1,1,12.0,0,11.0,2,7711809.0,8,2,0,3,15.0,2,0.9351648351648412,0.0,0.0,1,225.0,1.0,1061164,17.291511978707074
240918,5244868,124613,0,2,1.0,6,,1,5270183.0,6,3,2,2,19.0,0,0.9230769230769366,0.0,0.0,1,274.0,1.0,1651697,20.688491568202878
41348,5281592,173738,0,1,5.0,2,33.0,2,4921247.0,5,1,3,3,20.0,3,0.9377622377622368,0.0,0.0,1,337.0,2.0,1693964,14.653572059720318
59187,5164252,124296,0,1,16.0,0,21.0,2,4350126.0,5,3,0,3,14.0,1,0.9493506493506596,0.0,1.0,1,281.0,1.0,1463718,17.64728323605463
239016,5271890,135044,0,1,6.0,2,19.0,2,2857822.0,3,3,0,3,20.0,2,0.908591408591406,1.0,1.0,1,799.0,3.0,1379284,22.852756698287106
35676,5253923,99193,0,1,18.0,2,,2,3415107.0,4,2,1,1,19.0,4,0.9151848151848232,1.0,1.0,1,329.0,2.0,1081120,9.897353950970619
111406,5295318,72834,0,1,5.0,5,6.0,2,3511537.0,4,1,2,2,21.0,0,0.9339660339660432,1.0,0.0,0,133.0,1.0,1725426,17.059065861796395
247363,5173616,160668,1,2,6.0,0,13.0,2,1161235.0,2,3,4,5,15.0,1,0.950149850149844,0.0,1.0,1,286.0,1.0,1475755,26.178687353729384
203365,5073363,37765,0,0,,3,,1,2964890.0,4,2,0,2,9.0,2,0.9209790209790192,1.0,0.0,0,6083.0,,1039350,12.4975806539983
128382,5239284,168574,0,2,5.0,5,60.0,1,2697117.0,3,1,0,3,18.0,2,0.9380619380619536,0.0,1.0,0,2502.0,9.0,1508739,25.578310756412773
108156,5328247,172762,0,1,4.0,0,21.0,1,6838142.0,7,2,2,8,23.0,2,0.9221778221778196,1.0,1.0,1,677.0,3.0,1657556,18.603415368940855
182092,5324942,174232,0,1,5.0,0,2.0,1,3867022.0,5,3,1,1,23.0,4,0.992507492507494,1.0,0.0,0,185.0,1.0,1534172,5.241397134420611
251756,5299500,100656,0,1,10.0,1,19.0,1,6179472.0,6,3,0,5,21.0,1,0.9513486513486524,1.0,1.0,1,602.0,3.0,1190622,16.33755721958442
171039,5276189,187508,0,0,,1,,1,2418789.0,3,2,1,1,20.0,0,0.9339660339660432,1.0,0.0,1,305.0,2.0,1715136,17.182093768149166
100555,5162961,18582,0,1,11.0,4,16.0,2,7984563.0,8,1,0,2,14.0,2,0.921278721278722,0.0,0.0,0,,,1033134,19.79212235235477
218881,5180756,170576,1,1,17.0,2,3.0,2,281444.0,0,3,0,3,15.0,2,0.9347652347652292,0.0,0.0,0,205.0,1.0,1519689,9.834144265321893
63774,5319418,59795,0,1,4.0,3,50.0,1,7420445.0,7,1,4,5,22.0,1,0.9513486513486522,1.0,1.0,0,,,1787100,25.088178225401126
95637,5208416,120562,0,1,6.0,1,48.0,2,7563459.0,8,1,0,2,17.0,2,0.919080919080919,1.0,1.0,1,269.0,1.0,1222071,23.598910799596972
18851,5314220,138190,0,1,20.0,1,3.0,1,4621486.0,5,1,2,8,22.0,0,0.9805194805194812,0.0,0.0,1,465.0,2.0,1780961,6.562510342171324
71207,5287855,118674,0,1,7.0,3,1.0,1,8206768.0,8,2,3,3,21.0,3,0.937762237762234,0.0,0.0,0,375.0,2.0,1742187,12.90239682995741
125086,5159014,97895,0,1,12.0,0,,1,3496856.0,4,3,1,1,14.0,4,0.943656343656352,1.0,0.0,1,155.0,1.0,1446540,17.039129167672414
217745,5337737,140276,0,1,3.0,2,9.0,1,2213625.0,3,2,3,7,25.0,2,0.961538461538459,0.0,1.0,0,1860.0,7.0,1693290,17.2770527520172
205172,5227452,20661,0,1,8.0,2,16.0,2,6363054.0,7,3,1,1,18.0,4,0.9425574425574352,1.0,1.0,1,396.0,2.0,1068157,15.549812541951416
167178,5174835,166823,0,2,5.0,0,24.0,1,164896.0,0,1,3,1,15.0,3,0.9113886113886128,0.0,0.0,0,,,1502175,21.256758006255943
112219,5179055,145124,0,2,5.0,0,27.0,1,5449176.0,6,3,4,5,15.0,1,0.9493506493506616,1.0,1.0,0,285.0,1.0,1512757,23.531103696154563
108286,5276076,185827,0,1,15.0,2,10.0,1,9671488.0,10,1,2,8,21.0,0,0.9807192807192864,0.0,0.0,1,353.0,2.0,1666119,11.957348550518502
34253,5181634,68026,0,1,10.0,4,27.0,2,2757160.0,3,3,0,0,16.0,2,0.9084915084915219,1.0,1.0,0,25.0,1.0,1379771,17.81927449273576
238237,5274253,104392,0,1,18.0,4,9.0,1,5372996.0,6,1,0,3,20.0,1,0.9505494505494456,1.0,1.0,0,205.0,1.0,1706823,19.51573349617912
93974,5241330,18266,0,1,19.0,2,3.0,1,393559.0,0,1,3,3,19.0,2,0.9084915084915012,1.0,0.0,1,297.0,1.0,1032919,10.394166572947693
169862,5216945,135123,1,1,16.0,3,3.0,1,1941254.0,2,1,4,5,17.0,1,0.9523476523476508,1.0,1.0,0,264.0,1.0,1595766,10.879367274700778
89620,5179553,170258,0,2,6.0,5,47.0,1,266236.0,0,1,3,1,15.0,3,0.9113886113886132,0.0,0.0,0,41.0,1.0,1514972,17.172821248482567
25779,5281071,140704,0,1,8.0,0,2.0,2,475693.0,1,1,4,2,21.0,1,0.950749250749254,0.0,1.0,1,,,1721040,20.45384310764602
105107,5262241,43400,0,2,6.0,2,38.0,2,2664938.0,3,3,4,2,20.0,1,0.9514485514438248,0.0,1.0,0,1211.0,5.0,1184519,20.806012413186597
84111,5159455,153334,0,1,3.0,2,2.0,1,6788429.0,7,2,1,9,14.0,4,0.9176823176822166,1.0,0.0,0,26.0,1.0,1451059,17.046356746434324
60620,5287236,5787,0,2,13.0,3,3.0,1,5229865.0,6,1,0,3,21.0,2,0.9364635364635384,0.0,1.0,1,373.0,2.0,1733984,24.390413167119597
131518,5229029,134974,0,1,13.0,0,3.0,1,2388442.0,3,1,4,5,18.0,1,0.949350649350659,1.0,1.0,0,606.0,3.0,1379065,20.13167132433811
184218,5285298,180503,0,1,11.0,1,2.0,2,1716708.0,2,3,1,1,21.0,2,0.9221778221778196,1.0,1.0,1,374.0,2.0,1230435,16.027868158036252
198589,5297057,171363,0,2,3.0,3,11.0,2,5799021.0,6,1,2,2,21.0,0,0.9235764235763844,0.0,0.0,1,441.0,2.0,1747422,22.07710558216932
58302,5256407,111658,0,1,5.0,4,62.0,2,5399738.0,6,1,0,3,19.0,2,0.9190809190809072,0.0,1.0,0,21.0,1.0,1066944,26.604758633614267
136206,5310850,104021,0,1,3.0,2,22.0,1,3514733.0,4,2,0,2,22.0,1,0.929170829170829,0.0,1.0,0,1209.0,5.0,1672999,17.894819300393692
193493,5302590,71315,0,1,8.0,5,22.0,1,6068710.0,6,1,1,9,21.0,4,0.9891108891108772,1.0,0.0,0,,,1276194,11.7941379992976
234156,5269973,78876,0,1,10.0,6,12.0,1,9750784.0,10,1,0,5,20.0,4,0.9151848151848236,1.0,0.0,0,225.0,1.0,1139694,9.893786402113015
174764,5295709,118505,1,1,6.0,0,57.0,2,6658596.0,7,3,4,7,21.0,4,0.9926073926073934,1.0,1.0,1,486.0,2.0,1716308,56.25512033423334
221535,5000359,12679,0,1,19.0,0,17.0,1,1170299.0,2,3,4,5,8.0,1,0.948351648351654,1.0,1.0,0,142.0,1.0,1028861,16.765658458444424
2229,5108081,58571,0,2,10.0,3,1.0,2,7976494.0,8,3,0,2,10.0,3,0.937462537462572,1.0,0.0,0,18.0,1.0,1169887,15.653995770379675
180957,5155772,144015,0,0,,0,,1,2244103.0,3,3,3,3,13.0,3,0.9113886113886652,0.0,0.0,0,14.0,1.0,1412261,13.545950238510198
88553,5201434,11984,0,1,8.0,0,12.0,2,797828.0,1,1,0,3,16.0,2,0.9380619380619556,1.0,1.0,0,22.0,1.0,1534877,18.61763211032627
