Unnamed: 0,VEHICLE_ID,BASE_CUSTOMER_ID,GENDER_ID,MARITAL_STATUS_ID,BIRTH_DATE,FK_ADDRESS_COMMUNICATION_CITY,OCCUPATION,FK_RELATION_STATUS_ID,SALESFILE_ID,SF_CREATE_DATE,STATUS,REQ_BRAND_CODE,REQ_TOPMODEL_CODE,TRAFFIC_DATE,BRAND_CODE,BASEMODEL_CODE,MOTOR_GAS_TYPE,GEAR_BOX_TYPE,IS_MAINTENANCE,TOTAL_AMOUNT_TL,TOTAL_AMOUNT_GROUP,CUSTOMER_ID,BIRTH_DATE_imputed
144596,5275841,187147,1,1,8.0,0,7.0,1,7932700.0,8,3,2,3,20.0,0,0.9339660339660432,1.0,0.0,1,280.0,1.0,1709136,8.014614348978464
145056,5183364,41225,0,1,8.0,0,12.0,2,533049.0,1,1,0,2,16.0,2,0.9191808191808172,0.0,1.0,0,74.0,1.0,1165991,8.007284287931505
20698,5166678,42251,0,1,11.0,3,2.0,1,769414.0,1,1,4,5,16.0,1,0.9502497502497552,1.0,1.0,1,405.0,2.0,1552054,10.990578717522528
131227,5319223,156518,0,0,,0,,1,7644784.0,8,3,2,8,23.0,0,0.9809190809190796,0.0,0.0,1,756.0,3.0,1791290,10.131776317403986
10857,5170803,17337,0,1,17.0,4,,1,7344094.0,7,2,1,9,15.0,1,0.9285714285714258,1.0,1.0,0,363.0,2.0,1490473,17.043788954668276
86477,5212961,111663,0,2,13.0,0,3.0,2,1307133.0,2,1,4,5,17.0,1,0.9505494505494456,1.0,1.0,0,83.0,1.0,1073725,12.99636578905855
89512,5335428,157677,0,1,9.0,5,12.0,1,3388343.0,4,3,0,2,25.0,2,0.9602397602397592,0.0,1.0,0,41.0,1.0,1492223,9.002442878288466
8162,5256940,158942,0,1,5.0,4,18.0,1,3258263.0,4,2,0,2,19.0,0,0.9230769230769366,0.0,0.0,0,21.0,1.0,1674382,5.010015234960336
204027,5230712,170211,1,2,5.0,0,7.0,2,419408.0,1,1,3,1,18.0,3,0.9342657342657332,1.0,1.0,0,729.0,3.0,1514813,5.033475802774071
24249,5146094,132392,0,1,16.0,3,2.0,1,7226044.0,7,2,1,9,12.0,2,0.9109890109890024,0.0,0.0,0,182.0,1.0,1367673,16.057092519436342
93109,5255105,181905,0,1,5.0,4,17.0,2,6847610.0,7,2,2,8,19.0,0,0.9230769230769366,0.0,0.0,1,288.0,1.0,1671022,5.0343980473717815
147493,5320702,144495,0,2,5.0,0,6.0,2,2598082.0,3,1,4,5,23.0,1,0.9512487512487372,0.0,1.0,0,35.0,1.0,1414057,5.038603091516923
137813,5329423,88702,0,1,16.0,0,15.0,1,8348802.0,8,1,1,9,24.0,4,0.9921078921078912,1.0,0.0,1,836.0,3.0,1807485,16.0718892810137
143047,5170132,161470,0,1,19.0,2,3.0,2,3932036.0,5,1,2,3,14.0,4,0.9176823176823321,1.0,1.0,1,119.0,1.0,1478352,19.00410758403236
213337,5323669,178842,0,1,2.0,0,12.0,2,4520430.0,5,3,0,3,23.0,2,0.959440559440564,0.0,1.0,0,400.0,2.0,1651538,2.0535366635722223
18848,5262564,162531,0,2,1.0,6,40.0,2,4184554.0,5,2,0,3,20.0,3,0.9342657342657332,0.0,0.0,1,330.0,2.0,1685357,1.0515302776293325
180406,5294707,63118,0,1,17.0,3,10.0,1,5830358.0,6,3,0,0,21.0,2,0.9085914085914062,0.0,1.0,1,421.0,2.0,1748113,17.04751705510069
70295,5276125,74147,0,1,7.0,4,26.0,2,8158302.0,8,2,2,8,20.0,0,0.9806193806193768,1.0,0.0,1,363.0,2.0,1719039,7.018579971448162
129865,5290459,160461,0,1,4.0,6,26.0,2,2983974.0,4,1,1,8,21.0,1,0.9510489510489571,1.0,1.0,1,829.0,3.0,1475032,4.056013895326194
52759,5209164,102483,0,1,14.0,0,17.0,2,8760887.0,9,2,1,9,17.0,4,0.915184815184822,1.0,1.0,1,309.0,2.0,1240611,13.97891931515255
205841,5327386,78398,0,1,11.0,4,2.0,2,8321100.0,8,1,0,2,23.0,2,0.9221778221778149,1.0,1.0,1,605.0,3.0,1806948,11.018558887955392
20884,5180438,68083,0,1,11.0,1,47.0,1,10246366.0,11,3,1,9,15.0,4,0.9176823176822166,1.0,0.0,1,136.0,1.0,1266087,11.023803111329862
5070,5270168,142501,0,1,11.0,0,2.0,1,9922441.0,11,2,4,2,20.0,1,0.9291708291708448,1.0,1.0,0,605.0,3.0,1406694,11.000781443920042
86453,5114754,67657,0,1,18.0,0,8.0,2,4867251.0,5,1,0,2,11.0,2,0.921378621378622,0.0,1.0,1,436.0,2.0,1216408,18.016101135731812
75000,5182535,54497,0,1,12.0,6,25.0,2,2727733.0,3,2,1,1,16.0,4,0.9151848151848232,1.0,1.0,0,4.0,1.0,1225256,12.009896319200163
161033,5316495,176633,0,2,1.0,0,15.0,1,3739192.0,4,2,3,3,22.0,0,0.9339660339660428,1.0,0.0,1,689.0,3.0,1785071,1.043597133051776
88302,5321110,91739,0,1,7.0,6,9.0,1,6125246.0,6,2,0,3,23.0,4,0.9891108891108672,1.0,1.0,1,605.0,3.0,1171127,7.022079092872537
24877,5288935,154522,0,1,3.0,0,15.0,1,7486907.0,8,2,2,8,21.0,0,0.9235764235763844,1.0,0.0,0,12.0,1.0,1721487,3.0390111103290876
3518,5195456,131939,0,1,12.0,1,26.0,2,7369729.0,7,2,2,3,16.0,2,0.9084915084915168,0.0,0.0,1,253.0,1.0,1364437,12.012709510417663
101721,5218462,113286,0,2,6.0,2,17.0,2,9464999.0,10,3,4,5,17.0,4,0.9425574425574308,1.0,0.0,0,108.0,1.0,1590345,6.0384669703594565
58895,5241031,9315,0,1,12.0,0,11.0,1,2932116.0,4,1,0,3,19.0,2,0.9352647352647412,0.0,1.0,0,6712.0,,1652270,12.013767819174673
13086,5272374,38141,0,0,,0,,1,5958813.0,6,3,0,2,20.0,2,0.9085914085914067,1.0,0.0,1,352.0,2.0,1163391,10.219734209304537
242801,5285033,85518,0,1,6.0,1,12.0,2,5424086.0,6,3,2,3,21.0,0,0.9339660339660358,0.0,0.0,1,335.0,2.0,1738346,6.037491220616651
39070,5155106,124003,0,1,9.0,2,2.0,1,5817939.0,6,2,0,2,13.0,4,0.9436563436562542,1.0,0.0,1,277.0,1.0,1039189,9.02008835734902
255369,5320508,189285,0,1,19.0,3,10.0,1,3119787.0,4,1,2,2,23.0,0,0.9235764235764282,0.0,0.0,0,428.0,2.0,1620412,19.068740073334503
158427,5226689,91121,0,1,21.0,0,3.0,1,2384889.0,3,2,1,1,18.0,4,0.915184815184822,1.0,1.0,1,612.0,3.0,1169265,21.017574082199843
125797,5059385,105742,0,1,9.0,6,12.0,1,9259058.0,10,2,1,9,9.0,1,0.9483516483516322,0.0,0.0,0,26.0,1.0,1089635,9.018932674981178
85267,5112158,48592,0,0,,1,,1,8439472.0,9,2,0,6,10.0,4,0.9436563436562958,1.0,0.0,0,446.0,2.0,1182413,10.194551372717543
203503,5214326,186798,0,1,2.0,6,,2,2283683.0,3,2,3,3,17.0,2,0.9380619380619356,0.0,0.0,1,,,1064387,2.039659269971871
211655,5275932,180918,0,1,14.0,5,2.0,2,4937607.0,5,1,2,3,20.0,0,0.9339660339660432,1.0,0.0,0,263.0,1.0,1718369,14.033442208652474
252647,5175614,119517,0,1,18.0,2,3.0,2,158687.0,0,2,0,2,15.0,2,0.9212787212787092,0.0,1.0,0,45.0,1.0,1501256,18.015761694488738
83163,5190354,140676,1,1,7.0,0,11.0,2,612971.0,1,1,4,5,16.0,1,0.9502497502497552,1.0,1.0,0,1804.0,7.0,1400445,7.007000710128256
153237,5204268,170227,0,1,7.0,5,,2,8309181.0,8,2,0,2,17.0,2,0.9191808191808338,1.0,1.0,0,99.0,1.0,1568135,7.044903352186543
110102,5276817,137599,0,2,2.0,4,2.0,2,4519963.0,5,1,4,5,20.0,1,0.950749250749254,0.0,1.0,1,488.0,2.0,1554606,2.038055841591447
106315,5278458,122879,0,1,9.0,0,5.0,1,6231565.0,6,2,2,2,21.0,0,0.9235764235764288,1.0,0.0,1,466.0,2.0,1372287,9.02188782743042
216659,5256703,106495,0,1,13.0,5,14.0,2,3352859.0,4,1,0,3,19.0,0,0.9339660339660434,1.0,0.0,1,242.0,1.0,1672267,13.04375006061937
93897,5285840,98327,0,1,11.0,5,15.0,1,136258.0,0,1,1,4,21.0,4,0.9891108891108772,1.0,0.0,1,1363.0,5.0,1229245,11.012946888623912
252275,5159065,130114,0,1,17.0,0,3.0,1,300205.0,0,3,3,1,14.0,1,0.9499500499500476,0.0,1.0,0,,,1359336,17.004078931821653
195087,5266468,107692,0,2,7.0,0,43.0,1,10075152.0,11,0,2,8,20.0,3,0.9367632367632276,0.0,0.0,1,286.0,1.0,1573676,7.000924136553076
2616,5189722,76230,0,1,10.0,4,17.0,1,7536854.0,8,2,1,9,16.0,4,0.942557442557445,1.0,0.0,0,668.0,3.0,1361937,10.025660296675667
139279,5221262,108028,0,1,9.0,0,17.0,2,1961433.0,3,1,1,4,18.0,4,0.942557442557445,1.0,0.0,0,397.0,2.0,1198341,9.026133863420595
170121,5188824,174828,0,1,17.0,2,3.0,2,467796.0,1,3,0,3,16.0,2,0.9347652347652294,0.0,1.0,0,,,1534299,17.01469423754364
86424,5174852,167546,0,1,2.0,1,21.0,1,184206.0,0,1,3,1,15.0,3,0.9113886113886128,0.0,0.0,0,181.0,1.0,1504861,2.016375901993502
149596,5271966,79606,0,1,6.0,5,15.0,2,3656525.0,4,2,1,4,20.0,4,0.916483516483504,1.0,0.0,0,445.0,2.0,1122620,6.063708741713124
60545,5222133,20101,0,1,16.0,4,17.0,1,1931152.0,2,1,0,3,17.0,2,0.9380619380619536,0.0,1.0,1,402.0,2.0,1538811,16.068997126557875
220136,5230015,42868,0,1,9.0,2,17.0,2,2421518.0,3,1,0,0,18.0,2,0.9084915084915084,0.0,1.0,0,529.0,2.0,1182402,8.999369352897252
29379,5134905,74263,0,1,9.0,0,28.0,1,696130.0,1,3,1,1,12.0,4,0.9176823176822166,1.0,0.0,1,229.0,1.0,1282546,8.995616082033678
125655,5209958,91750,0,0,,5,,1,5324840.0,6,3,1,9,17.0,4,0.9151848151848272,1.0,0.0,0,91.0,1.0,1570327,10.194850972763867
164658,5222692,185364,1,2,6.0,3,1.0,2,8619864.0,9,2,2,3,18.0,2,0.93456543456543,0.0,0.0,1,261.0,1.0,1598793,6.010455300929885
252890,5298711,135477,0,1,13.0,1,12.0,1,5934953.0,6,3,0,5,21.0,1,0.9513486513486508,1.0,1.0,1,571.0,2.0,1755088,13.0206027568003
252747,5211335,123023,0,1,11.0,2,38.0,2,1572531.0,2,1,0,3,17.0,2,0.9347652347652315,1.0,0.0,1,257.0,1.0,1336681,10.999894437925956
205709,5230775,121557,0,2,12.0,2,,1,5124320.0,6,3,4,3,18.0,3,0.9342657342657332,1.0,1.0,0,150.0,1.0,1559667,11.993689869646799
205252,5227452,20661,0,1,8.0,2,16.0,2,3479705.0,4,2,0,0,18.0,4,0.9425574425574352,1.0,1.0,1,396.0,2.0,1068157,8.039138691128548
163228,5324060,164492,0,1,10.0,5,2.0,1,7868193.0,8,1,2,2,23.0,0,0.9235764235764282,0.0,0.0,1,1342.0,5.0,1795596,10.020956194796135
221560,5128676,48064,0,1,12.0,0,11.0,1,333782.0,0,3,0,1,11.0,4,0.9176823176823321,1.0,1.0,1,342.0,2.0,1040017,12.004108846005737
73261,5284019,131772,0,2,5.0,2,27.0,1,6196156.0,6,2,1,8,21.0,4,0.9887112887112932,1.0,1.0,0,2842.0,10.0,1606286,5.012570824793791
62052,5301298,52537,0,1,5.0,0,38.0,1,5026427.0,5,3,0,2,22.0,2,0.9345654345654316,0.0,0.0,0,107.0,1.0,1138030,5.020682895179137
26030,5124430,122345,0,1,12.0,1,2.0,1,3225846.0,4,2,1,4,11.0,4,0.9436563436562542,1.0,0.0,1,142.0,1.0,1208507,12.037286638557665
23907,5333518,138618,0,1,12.0,1,8.0,1,10073707.0,11,0,3,7,24.0,0,0.9235764235763844,1.0,0.0,1,917.0,4.0,1819995,12.022183948368435
192699,5314847,166711,0,2,5.0,6,9.0,1,895378.0,1,1,0,3,22.0,0,0.9809190809190798,0.0,0.0,1,619.0,3.0,1775580,4.999254372230724
95093,5110135,49810,1,1,17.0,2,7.0,2,2116945.0,3,2,1,1,10.0,2,0.9212787212786988,1.0,0.0,0,840.0,3.0,1180423,17.048335166028917
217902,5139828,94468,0,1,21.0,1,53.0,1,4032706.0,5,3,1,1,12.0,4,0.9432567432567928,1.0,0.0,1,352.0,2.0,1216593,21.052728688499577
214823,5223793,160315,0,1,9.0,5,10.0,2,2138457.0,3,2,4,5,18.0,1,0.9510489510489518,0.0,1.0,0,91.0,1.0,1582861,9.005135970591574
74921,5283502,134847,0,1,1.0,0,15.0,2,1476508.0,2,1,3,1,21.0,1,0.9515484515484424,0.0,1.0,0,27.0,1.0,1378682,1.0541226882077979
88985,5267581,63938,0,2,6.0,1,6.0,1,2867703.0,4,3,0,2,20.0,2,0.9085914085914072,0.0,1.0,0,1520.0,6.0,1392320,6.00824231662228
3231,5298451,69437,1,2,7.0,0,38.0,2,4133209.0,5,2,0,3,21.0,1,0.9513486513486524,1.0,1.0,0,1281.0,5.0,1270425,7.031404809532912
122781,5263626,83304,0,1,8.0,0,2.0,1,3910712.0,5,2,1,1,20.0,4,0.9151848151848232,1.0,1.0,1,314.0,2.0,1580663,8.029726100522911
94183,5235654,18767,0,1,18.0,4,2.0,2,7983087.0,8,1,0,6,18.0,2,0.9345654345654514,1.0,1.0,0,,,1373289,18.045099773724935
37087,5188500,76964,0,1,16.0,0,17.0,1,531959.0,1,1,1,4,16.0,4,0.942557442557454,1.0,0.0,0,1754.0,6.0,1288862,16.032110794594317
255602,5288423,76078,0,1,15.0,4,36.0,1,5737388.0,6,1,3,3,21.0,3,0.9342657342657422,1.0,1.0,0,375.0,2.0,1139985,15.034541308425315
118116,5166941,39626,0,1,7.0,4,2.0,2,187727.0,0,1,4,5,15.0,1,0.9501498501498432,0.0,1.0,1,334.0,2.0,1505315,7.007265071570956
44818,5338738,9937,0,1,8.0,0,,1,2058545.0,3,2,4,2,25.0,1,0.9512487512487536,0.0,1.0,0,107.0,1.0,1519761,8.013793649091607
232329,5344792,181326,0,1,6.0,2,19.0,1,10247320.0,11,3,2,8,26.0,0,0.981218781218784,0.0,0.0,0,1089.0,4.0,1842291,6.011998607937594
137824,5207410,159655,1,1,12.0,4,8.0,2,6248268.0,6,1,1,9,17.0,1,0.9502497502497552,1.0,1.0,1,591.0,2.0,1582562,12.042899644706392
194083,5262604,118319,0,1,13.0,0,31.0,2,7345566.0,7,3,3,3,20.0,3,0.9342657342657288,1.0,0.0,1,309.0,2.0,1682800,12.977339819722138
136246,5279730,156049,0,2,7.0,3,17.0,1,4578663.0,5,1,1,9,20.0,4,0.9891108891108898,1.0,0.0,0,2766.0,10.0,1518732,7.033895100076385
219816,5235666,65623,0,1,19.0,3,3.0,1,2570585.0,3,1,0,0,18.0,2,0.9084915084915152,0.0,1.0,1,288.0,1.0,1434078,19.059914025690418
26764,5305528,174279,0,1,13.0,1,3.0,1,5679837.0,6,2,3,3,22.0,3,0.937762237762234,0.0,0.0,0,,,1538216,13.032582731384279
176959,5170996,38549,0,2,5.0,4,,2,4107646.0,5,3,0,2,15.0,1,0.9501498501498452,0.0,1.0,0,536.0,2.0,1497402,5.0081776496546055
251699,5176689,168051,0,2,4.0,1,2.0,1,3062158.0,4,3,3,3,15.0,3,0.9113886113886652,0.0,0.0,1,196.0,1.0,1506599,3.9991557611387423
223499,5190616,173860,0,2,2.0,1,49.0,2,774915.0,1,1,3,3,16.0,3,0.93666333666334,0.0,1.0,0,321.0,2.0,1530932,2.031902749905541
108322,5219786,159214,0,1,6.0,2,12.0,1,6347217.0,7,3,4,5,18.0,1,0.9501498501498516,1.0,1.0,1,462.0,2.0,1471070,6.009724063946922
58131,5275382,179152,0,1,7.0,1,12.0,1,7925577.0,8,5,2,8,20.0,0,0.9339660339660328,0.0,0.0,0,1531.0,6.0,1708652,6.99535010861489
108340,5219786,159214,0,1,6.0,2,12.0,1,2451529.0,3,3,0,2,18.0,1,0.9501498501498516,1.0,1.0,1,462.0,2.0,1471070,6.011292685216826
220337,5226647,146318,0,2,4.0,2,2.0,1,5394055.0,6,1,0,5,18.0,2,0.9084915084915084,0.0,1.0,0,49.0,1.0,1514146,4.009380421769125
240340,5229170,143498,0,1,15.0,1,22.0,1,752367.0,1,1,4,3,18.0,1,0.950649350649354,1.0,1.0,0,,,1410392,14.997127979548782
62976,5307481,99271,0,1,16.0,0,3.0,1,3733061.0,4,2,1,1,22.0,4,0.9891108891108672,1.0,1.0,1,510.0,2.0,1652519,16.040963882473022
135205,5309408,11435,0,1,13.0,1,22.0,1,6987897.0,7,1,0,0,22.0,2,0.9085914085914092,0.0,1.0,0,2585.0,9.0,1057433,13.018594300224752
171439,5320009,188638,0,1,11.0,0,37.0,2,10063376.0,11,2,4,5,23.0,0,0.9809190809190796,0.0,0.0,1,548.0,2.0,1788950,11.058771959847633
236245,5169313,160603,1,2,16.0,1,7.0,1,7596346.0,8,3,4,5,14.0,4,0.9177822177822176,1.0,0.0,0,18.0,1.0,1475513,16.079001438042326
83448,5128123,54171,0,1,21.0,0,3.0,1,404876.0,0,3,0,2,11.0,2,0.9563436563436566,0.0,0.0,1,369.0,2.0,1224868,21.061632404902667
220446,5286566,86205,0,1,13.0,4,2.0,1,949391.0,1,3,0,3,21.0,2,0.9221778221778196,1.0,1.0,1,349.0,2.0,1559809,13.021105302437295
147676,5320702,144495,0,2,5.0,0,6.0,2,1765755.0,2,3,4,2,23.0,1,0.9512487512487372,0.0,1.0,0,35.0,1.0,1414057,5.037207355151331
83962,5183842,71777,0,1,15.0,0,3.0,1,322062.0,0,2,4,5,16.0,1,0.949350649350658,0.0,0.0,0,115.0,1.0,1104094,15.011568903145053
162564,5301422,133441,0,1,11.0,0,12.0,1,570554.0,1,3,1,4,22.0,4,0.9166833166833096,1.0,0.0,0,,,1374204,11.012966593475735
82369,5335253,23668,0,1,17.0,6,3.0,1,9000726.0,9,1,1,9,24.0,4,0.9891108891108672,1.0,1.0,0,210.0,1.0,1187586,17.106385947160256
149075,5167417,30122,0,1,16.0,3,,1,5470163.0,6,2,0,5,15.0,2,0.9380619380619536,0.0,1.0,0,212.0,1.0,1478786,16.061807300770237
81642,5314148,80174,0,1,17.0,1,2.0,2,9076475.0,10,2,1,9,22.0,4,0.9891108891108772,1.0,0.0,0,76.0,1.0,1109432,17.054145939851043
160082,5340885,104671,0,1,5.0,3,12.0,2,8777848.0,9,1,0,6,25.0,0,0.9235764235763844,1.0,0.0,0,3030.0,11.0,1830457,5.078040410720807
206672,5300286,133759,0,1,13.0,0,23.0,1,4155828.0,5,3,1,4,21.0,1,0.9513486513486524,1.0,1.0,1,579.0,2.0,1365291,13.002916142063683
113347,5197085,78465,1,1,10.0,4,7.0,2,1024307.0,1,1,4,5,16.0,1,0.9501498501498432,0.0,1.0,0,1131.0,4.0,1108077,10.034979540939457
218237,5189785,153714,0,1,11.0,0,3.0,2,500372.0,1,1,4,4,16.0,1,0.9493506493506616,1.0,1.0,1,357.0,2.0,1452313,10.964653389174067
228244,5176323,100459,0,1,5.0,4,22.0,1,5435445.0,6,1,1,9,15.0,4,0.9176823176822166,1.0,0.0,0,775.0,3.0,1449084,5.018742902176344
67122,5249105,175871,0,0,,0,,2,8350110.0,8,2,4,5,19.0,0,0.9339660339660434,0.0,0.0,0,22.0,1.0,1661575,10.198148649834003
51115,5143070,131822,0,1,5.0,3,,1,7837911.0,8,2,0,6,12.0,1,0.9501498501498477,0.0,0.0,0,1862.0,7.0,1365751,4.976618243910761
15992,5267211,37785,0,1,16.0,2,9.0,1,4173539.0,5,1,0,2,20.0,2,0.922177822177818,0.0,1.0,1,351.0,2.0,1141497,16.05283627144267
53744,5078722,103028,0,2,5.0,0,17.0,2,305592.0,0,1,1,4,9.0,4,0.9432567432567744,1.0,0.0,0,18.0,1.0,1037595,5.0147697136599465
95040,5327748,9419,0,0,,0,,1,8374214.0,8,3,0,2,23.0,2,0.9221778221778196,1.0,1.0,1,697.0,3.0,1808007,10.212017710223751
160052,5333330,162611,0,1,14.0,4,8.0,1,8876916.0,9,1,0,5,24.0,2,0.9586413586413586,0.0,1.0,1,796.0,3.0,1484241,14.0886094651901
155091,5234264,158120,0,1,3.0,3,12.0,2,6833439.0,7,1,3,3,18.0,3,0.9342657342657316,1.0,1.0,0,71.0,1.0,1604347,3.0612980168955817
46101,5259458,100049,0,1,14.0,6,2.0,1,8302637.0,8,3,1,9,19.0,0,0.9805194805194852,0.0,0.0,1,288.0,1.0,1679189,14.104048288508595
67502,5281844,93693,0,1,16.0,1,33.0,1,744812.0,1,3,4,5,21.0,2,0.9345654345654344,0.0,1.0,1,413.0,2.0,1026543,15.996547708154615
85507,5288079,168151,1,1,5.0,0,54.0,1,5256001.0,6,1,2,2,21.0,0,0.9235764235763844,1.0,0.0,0,213.0,1.0,1675582,5.022256982028379
193441,5244338,21285,0,1,9.0,1,32.0,1,253946.0,0,1,1,4,19.0,4,0.9151848151848272,1.0,0.0,1,313.0,2.0,1066976,9.022997483866998
192631,5204979,73216,0,1,20.0,4,55.0,1,1264080.0,2,1,4,5,17.0,1,0.9501498501498516,1.0,1.0,1,856.0,3.0,1571962,20.038385051681267
62295,5301298,52537,0,1,5.0,0,38.0,1,5022125.0,5,3,0,3,22.0,2,0.9345654345654316,0.0,0.0,0,107.0,1.0,1138030,5.019948206251329
162620,5193527,176240,0,1,9.0,5,2.0,1,2368589.0,3,2,1,4,16.0,4,0.9151848151848272,1.0,0.0,1,242.0,1.0,1541982,9.010258225248194
84450,5275817,126093,0,0,,2,,2,7849928.0,8,1,2,3,20.0,0,0.9339660339660432,1.0,0.0,1,395.0,2.0,1717788,10.198377862567474
10527,5343298,87185,0,1,5.0,0,53.0,1,929812.0,1,3,4,3,26.0,1,0.9525474525474522,0.0,1.0,0,,,1067747,5.024855145848253
242206,5285668,185009,0,1,9.0,1,2.0,2,2304480.0,3,1,1,4,21.0,0,0.9235764235763844,1.0,0.0,0,158.0,1.0,1733872,9.022519245674955
189730,5160031,147339,1,1,18.0,2,2.0,2,7512398.0,8,3,4,5,13.0,1,0.9502497502497528,0.0,1.0,1,351.0,2.0,1423462,18.043191998874025
76365,5313405,180483,0,1,19.0,2,3.0,1,7036754.0,7,1,2,3,22.0,0,0.9339660339660428,1.0,0.0,1,626.0,3.0,1779673,19.05587352424955
240020,5191424,139077,0,1,14.0,2,12.0,2,5072127.0,6,1,0,2,16.0,1,0.9493506493506616,1.0,1.0,1,295.0,1.0,1395214,14.01895439613873
51353,5184247,182428,0,2,7.0,2,2.0,2,3490534.0,4,2,2,3,16.0,1,0.9493506493506596,0.0,1.0,0,542.0,2.0,1538799,7.006005111702593
134800,5267606,148515,1,2,7.0,4,9.0,1,2308320.0,3,3,0,3,20.0,2,0.9364635364635384,0.0,1.0,0,2662.0,9.0,1427652,6.980419871836865
51433,5321796,147251,0,1,12.0,0,17.0,2,2679961.0,3,1,4,5,23.0,1,0.9515484515484504,1.0,1.0,0,,,1800910,11.959712232708117
135709,5220271,21266,0,0,,2,,1,1069102.0,1,3,0,3,17.0,3,0.9367632367632299,0.0,0.0,0,25.0,1.0,1594133,10.183090637160081
97741,5280550,158182,0,2,1.0,0,40.0,2,6167626.0,6,3,0,3,21.0,4,0.9891108891108898,1.0,0.0,0,1155.0,4.0,1467541,1.0592609081093247
39118,5172510,124076,0,0,,6,,2,1929872.0,2,2,4,2,15.0,2,0.9380619380619556,1.0,1.0,0,,,1340465,10.208452786100773
37374,5209349,46880,0,2,6.0,4,,1,1428296.0,2,2,0,2,17.0,2,0.9190809190809228,0.0,1.0,0,,,1577885,5.995164623577646
129808,5157430,94631,0,1,11.0,6,2.0,1,6585129.0,7,2,1,9,14.0,4,0.9176823176822166,1.0,0.0,1,195.0,1.0,1407090,11.043449136259026
17665,5287357,141002,0,1,20.0,0,48.0,1,7811177.0,8,3,0,6,21.0,1,0.9515484515484424,0.0,1.0,0,112.0,1.0,1401525,20.055895617230803
248132,5324353,133692,1,1,19.0,0,42.0,1,8080107.0,8,1,3,7,23.0,3,0.9754245754245708,0.0,1.0,0,20250.0,,1374976,19.0931165571804
131940,5299774,185122,0,1,4.0,0,,2,5931909.0,6,2,2,8,21.0,0,0.9805194805194836,0.0,0.0,1,433.0,2.0,1698355,4.030000614299707
119983,5258287,155499,0,1,6.0,4,14.0,2,2581316.0,3,2,0,0,19.0,2,0.9345654345654514,1.0,1.0,0,916.0,4.0,1491800,6.052209162786719
125669,5309227,88047,0,1,10.0,6,5.0,2,6921649.0,7,2,1,9,22.0,0,0.9235764235763844,0.0,0.0,0,333.0,2.0,1776116,10.032482634168364
170541,5293043,116126,1,1,17.0,2,12.0,1,5837225.0,6,1,4,5,21.0,1,0.9510489510489576,1.0,1.0,0,,,1095357,17.05991126306605
229367,5248517,159291,0,2,2.0,2,8.0,1,8304115.0,8,3,0,6,19.0,1,0.9510489510489571,1.0,1.0,0,96.0,1.0,1471332,2.0207713784292505
187790,5251242,184810,1,2,5.0,4,38.0,1,7351556.0,7,1,2,3,19.0,2,0.9364635364635394,1.0,0.0,0,242.0,1.0,1595995,5.007848564246065
92080,5303321,168646,0,1,7.0,2,,1,5975887.0,6,3,1,9,21.0,0,0.9339660339660432,1.0,0.0,1,455.0,2.0,1756345,7.019016067146893
59597,5087909,83225,1,1,12.0,3,30.0,1,479737.0,1,1,0,3,10.0,4,0.9176823176822166,1.0,0.0,1,608.0,3.0,1126845,12.0743126304564
74378,5290675,6073,0,1,14.0,0,37.0,2,1452582.0,2,3,4,5,21.0,1,0.9516483516483516,0.0,1.0,1,737.0,3.0,1579119,13.985437737667867
253339,5207720,153961,0,1,8.0,6,10.0,2,1520879.0,2,1,4,5,17.0,1,0.9493506493506616,1.0,1.0,1,360.0,2.0,1453145,8.023764879437962
89780,5296832,48559,0,1,5.0,5,2.0,1,7211579.0,7,2,1,9,21.0,2,0.9364635364635384,0.0,1.0,1,367.0,2.0,1738483,5.010530725390497
42183,5294354,109102,0,2,7.0,0,14.0,2,9452054.0,10,1,4,6,21.0,1,0.9502497502497482,1.0,1.0,1,836.0,3.0,1755746,7.042950989714722
173396,5175907,169445,0,2,17.0,2,19.0,2,242249.0,0,1,3,1,15.0,3,0.9113886113886128,0.0,0.0,0,13601.0,,1512086,17.045989569506855
191548,5159717,151517,0,1,13.0,1,3.0,1,477799.0,1,2,0,2,14.0,2,0.9563436563436646,1.0,0.0,1,178.0,1.0,1445413,13.036409499906842
253049,5341044,127715,0,1,3.0,6,5.0,1,9538256.0,10,1,2,8,25.0,0,0.9812130169021234,0.0,0.0,0,1323.0,5.0,1747403,3.0214901889450196
159268,5294996,74979,0,1,8.0,2,12.0,2,7195648.0,7,3,1,8,21.0,4,0.9888111888111852,1.0,1.0,0,7.0,1.0,1282333,8.043337262877106
96072,5216204,66608,0,1,8.0,0,15.0,2,3594070.0,4,2,1,1,17.0,1,0.9505494505494456,1.0,1.0,1,424.0,2.0,1262491,8.028368335550613
119697,5280291,86453,0,1,8.0,0,22.0,2,8408633.0,9,3,0,5,20.0,2,0.9345654345654312,0.0,0.0,1,350.0,2.0,1135566,8.029612905498208
107651,5187372,56213,0,0,,6,,2,10194147.0,11,2,0,6,16.0,2,0.938061938061936,0.0,1.0,1,301.0,2.0,1231813,10.20581176063241
161318,5172478,140531,0,1,19.0,1,30.0,2,361622.0,0,3,4,5,15.0,2,0.921278721278712,0.0,0.0,0,149.0,1.0,1400066,18.988392029802135
