Id,Expected
91442,1.0
91461,2.0
91524,1.0
91553,1.0
91562,1.0
91566,2.0
91567,1.0
91586,1.0
91602,1.0
91608,1.0
91609,2.0
91640,1.0
91659,1.0
91673,2.0
91689,2.0
91715,2.0
91739,1.0
91750,1.0
91754,1.0
91787,1.0
91822,1.0
91845,1.0
91936,2.0
91946,1.0
91963,1.0
91964,2.0
91977,1.0
91980,1.0
91985,2.0
92013,2.0
92074,1.0
92082,2.0
92085,2.0
92113,2.0
92119,1.0
92124,1.0
92172,2.0
92180,1.0
92182,1.0
92196,1.0
92268,1.0
92276,1.0
92291,1.0
92324,2.0
92327,1.0
92340,1.0
92355,1.0
92370,1.0
92383,1.0
92384,1.0
92391,2.0
92408,1.0
92424,1.0
92458,2.0
92499,1.0
92533,1.0
92555,1.0
92575,1.0
92601,1.0
92606,1.0
92618,1.0
92622,2.0
92627,1.0
92649,1.0
92664,2.0
92669,1.0
92682,1.0
92690,1.0
92724,1.0
92730,1.0
92755,1.0
92804,1.0
92830,1.0
92832,1.0
92843,2.0
92863,2.0
92897,1.0
92928,2.0
92948,1.0
92984,1.0
92996,1.0
93035,1.0
93041,1.0
93055,1.0
93102,1.0
93107,1.0
93108,2.0
93129,2.0
93147,1.0
93169,1.0
93175,1.0
93232,2.0
93240,2.0
93251,1.0
93263,1.0
93268,2.0
93317,2.0
93329,2.0
93344,1.0
93349,2.0
93406,1.0
93433,1.0
93454,1.0
93456,2.0
93463,1.0
93464,1.0
93468,1.0
93487,1.0
93497,1.0
93544,1.0
93552,1.0
93555,1.0
93572,1.0
93593,1.0
93637,2.0
93667,1.0
93668,1.0
93672,1.0
93674,1.0
93684,1.0
93693,1.0
93697,1.0
93709,1.0
93726,2.0
93729,2.0
93732,1.0
93754,1.0
93755,2.0
93777,1.0
93843,1.0
93846,1.0
93886,1.0
93893,1.0
93953,1.0
93960,1.0
93963,1.0
93967,1.0
93983,2.0
93986,1.0
93991,1.0
94024,1.0
94072,2.0
94132,1.0
94225,1.0
94248,1.0
94254,1.0
94263,1.0
94291,1.0
94375,1.0
94405,1.0
94415,1.0
94511,1.0
94515,1.0
94548,1.0
94557,2.0
94563,1.0
94580,1.0
94592,1.0
94611,1.0
94622,1.0
94631,1.0
94648,1.0
94670,1.0
94702,2.0
94709,1.0
94720,1.0
94736,1.0
94771,1.0
94772,1.0
94776,1.0
94796,1.0
94807,1.0
94815,1.0
94833,1.0
94835,1.0
94885,1.0
94912,2.0
94958,2.0
94966,1.0
94988,2.0
95017,1.0
95041,2.0
95061,2.0
95073,1.0
95083,1.0
95097,2.0
95098,1.0
95109,1.0
95147,1.0
95149,1.0
95164,2.0
95196,1.0
95214,2.0
95243,1.0
95249,1.0
95255,1.0
95263,1.0
95299,1.0
95358,1.0
95366,1.0
95377,1.0
95388,1.0
95415,1.0
95436,2.0
95471,1.0
95497,1.0
95548,1.0
95562,1.0
95589,2.0
95659,1.0
95688,1.0
95699,1.0
95737,1.0
95739,1.0
95750,1.0
95760,1.0
95770,1.0
95772,2.0
95776,1.0
95779,2.0
95784,1.0
95788,2.0
95792,2.0
95794,1.0
95796,1.0
95807,2.0
95827,1.0
95830,1.0
95842,1.0
95856,1.0
95864,1.0
95877,1.0
95889,1.0
95892,1.0
95905,1.0
95907,1.0
95910,1.0
95933,2.0
95934,1.0
95947,2.0
95974,1.0
96006,1.0
96010,1.0
96013,1.0
96023,2.0
96029,2.0
96031,1.0
96077,1.0
96079,1.0
96093,2.0
96113,1.0
96127,1.0
96129,1.0
96141,1.0
96147,1.0
96154,1.0
96162,1.0
96170,1.0
96192,1.0
96200,1.0
96201,1.0
96206,1.0
96210,1.0
96235,1.0
96239,1.0
96251,1.0
96311,1.0
96317,1.0
96364,2.0
96379,2.0
96395,1.0
96406,1.0
96421,1.0
96445,1.0
96458,1.0
96472,1.0
96545,1.0
96608,2.0
96629,1.0
96630,1.0
96642,1.0
96664,1.0
96667,1.0
96677,1.0
96689,2.0
96699,1.0
96701,1.0
96722,1.0
96738,1.0
96775,1.0
96841,1.0
96875,1.0
96889,1.0
96905,1.0
96919,1.0
96924,1.0
96933,1.0
96941,1.0
96943,1.0
96974,1.0
96980,1.0
96984,1.0
97009,2.0
97019,1.0
97048,2.0
97084,1.0
97092,1.0
97126,1.0
97144,1.0
97169,1.0
97196,2.0
97214,1.0
97220,1.0
97270,1.0
97287,1.0
97307,1.0
97315,2.0
97345,2.0
97357,1.0
97383,1.0
97388,2.0
97404,2.0
97440,1.0
97444,1.0
97486,1.0
97492,1.0
97514,1.0
97529,1.0
97538,1.0
97546,1.0
97584,1.0
97588,1.0
97612,2.0
97627,2.0
97643,1.0
97646,1.0
97735,1.0
97740,1.0
97766,1.0
97774,2.0
97775,1.0
97799,1.0
97811,1.0
97832,1.0
97876,1.0
97891,1.0
97892,1.0
97895,1.0
97928,1.0
97940,1.0
97955,2.0
97972,1.0
97987,1.0
97991,1.0
98015,1.0
98021,1.0
98075,2.0
98081,1.0
98094,1.0
98120,1.0
98126,1.0
98138,1.0
98140,2.0
98232,1.0
98251,1.0
98254,1.0
98255,1.0
98308,1.0
98318,2.0
98324,2.0
98327,1.0
98349,1.0
98386,1.0
98397,1.0
98415,2.0
98434,1.0
98440,1.0
98480,1.0
98502,1.0
98512,2.0
98521,1.0
98522,1.0
98550,1.0
98574,2.0
98625,1.0
98659,1.0
98671,2.0
98686,2.0
98701,1.0
98754,1.0
98807,1.0
98824,1.0
98873,1.0
98887,1.0
98916,1.0
98917,2.0
98932,2.0
98981,1.0
99010,1.0
99014,1.0
99063,1.0
99064,2.0
99087,2.0
99114,1.0
99120,1.0
99124,1.0
99229,1.0
99241,2.0
99242,1.0
99261,1.0
99262,1.0
99271,1.0
99281,2.0
99333,1.0
99335,1.0
99336,1.0
99361,2.0
99370,2.0
99375,1.0
99401,1.0
99402,1.0
99413,1.0
99423,2.0
99443,2.0
99456,1.0
99461,1.0
99503,1.0
99561,1.0
99568,1.0
99599,1.0
99600,1.0
99607,1.0
99621,1.0
99639,1.0
99717,2.0
99755,2.0
99767,2.0
99768,2.0
99770,1.0
99774,2.0
99775,1.0
99786,1.0
99788,1.0
99806,1.0
99828,1.0
99829,1.0
99897,1.0
99899,2.0
99904,1.0
99975,1.0
99985,1.0
99992,1.0
100001,2.0
100002,1.0
100037,2.0
100049,1.0
100057,1.0
100059,1.0
100063,1.0
100090,1.0
100147,1.0
100163,1.0
100173,2.0
100196,1.0
100197,1.0
100224,2.0
100239,2.0
100255,1.0
100257,1.0
100270,2.0
100275,2.0
100284,2.0
100343,1.0
100346,1.0
100347,1.0
100354,1.0
100365,1.0
100368,2.0
100416,1.0
100421,1.0
100453,2.0
100459,1.0
100462,2.0
100464,1.0
100479,1.0
100483,1.0
100489,1.0
100504,1.0
100522,2.0
100534,2.0
100545,1.0
100546,2.0
100577,2.0
100599,1.0
100606,1.0
100629,1.0
100656,1.0
100738,1.0
100740,1.0
100757,1.0
100791,1.0
100805,1.0
100817,1.0
100818,2.0
100819,2.0
100849,1.0
100857,1.0
100870,2.0
100872,2.0
100873,1.0
100928,2.0
100949,1.0
100957,1.0
100965,1.0
100979,1.0
100992,1.0
101025,1.0
101065,2.0
101081,1.0
101086,1.0
101113,1.0
101117,1.0
101141,2.0
101145,1.0
101159,1.0
101192,1.0
101201,1.0
101209,1.0
101216,1.0
101234,2.0
101261,2.0
101287,1.0
101357,1.0
101362,1.0
101395,1.0
101430,1.0
101479,1.0
101532,2.0
101533,1.0
101556,2.0
101557,1.0
101585,2.0
101588,2.0
101589,1.0
101597,2.0
101609,1.0
101613,2.0
101635,2.0
101667,1.0
101681,1.0
101695,1.0
101704,1.0
101736,1.0
101765,1.0
101801,1.0
101828,1.0
101835,2.0
101838,2.0
101842,2.0
101862,1.0
101869,1.0
101910,1.0
101939,2.0
101965,1.0
101979,1.0
101992,1.0
102001,1.0
102002,1.0
102016,2.0
102029,1.0
102034,2.0
102045,1.0
102056,2.0
102081,1.0
102185,1.0
102189,1.0
102190,1.0
102193,1.0
102211,2.0
102217,1.0
102240,1.0
102259,2.0
102269,2.0
102279,1.0
102297,2.0
102358,1.0
102400,1.0
102418,1.0
102438,1.0
102460,1.0
102465,2.0
102469,1.0
102493,2.0
102506,1.0
102508,1.0
102511,1.0
102532,2.0
102542,1.0
102597,2.0
102637,1.0
102650,1.0
102651,2.0
102665,1.0
102671,1.0
102679,1.0
102681,2.0
102725,1.0
102727,1.0
102752,1.0
102755,1.0
102779,2.0
102784,1.0
102798,1.0
102819,1.0
102826,1.0
102832,1.0
102833,1.0
102843,1.0
102885,1.0
102976,1.0
102995,1.0
103058,1.0
103080,1.0
103091,1.0
103126,1.0
103147,1.0
103179,2.0
103210,1.0
103228,1.0
103245,2.0
103258,1.0
103264,1.0
103269,1.0
103344,1.0
103349,2.0
103357,1.0
103368,1.0
103385,1.0
103388,1.0
103390,1.0
103400,1.0
103404,1.0
103409,1.0
103410,2.0
103436,1.0
103449,1.0
103450,1.0
103464,1.0
103484,2.0
103485,1.0
103504,1.0
103527,1.0
103548,2.0
103630,1.0
103638,1.0
103642,1.0
103646,1.0
103653,1.0
103672,1.0
103674,1.0
103680,2.0
103700,1.0
103817,1.0
103826,1.0
103886,1.0
103888,1.0
103895,1.0
103912,2.0
103919,1.0
103935,2.0
103936,1.0
103959,1.0
104021,1.0
104025,1.0
104035,2.0
104058,1.0
104071,1.0
104090,1.0
104106,2.0
104115,2.0
104129,1.0
104141,1.0
104162,1.0
104199,1.0
104340,1.0
104362,1.0
104375,2.0
104392,1.0
104398,1.0
104399,1.0
104402,1.0
104410,1.0
104418,1.0
104432,1.0
104444,1.0
104464,1.0
104490,2.0
104497,1.0
104525,1.0
104547,1.0
104618,1.0
104631,1.0
104647,1.0
104663,1.0
104670,1.0
104676,1.0
104732,2.0
104751,1.0
104841,1.0
104842,1.0
104850,1.0
104857,1.0
104868,2.0
104886,2.0
104916,1.0
104932,1.0
105022,2.0
105031,2.0
105040,2.0
105045,1.0
105057,2.0
105083,1.0
105091,1.0
105112,1.0
105116,1.0
105124,1.0
105153,2.0
105172,1.0
105173,1.0
105197,1.0
105199,1.0
105200,2.0
105219,2.0
105291,1.0
105347,1.0
105350,1.0
105353,1.0
105429,1.0
105489,1.0
105504,1.0
105516,1.0
105534,1.0
105541,1.0
105542,1.0
105586,1.0
105594,1.0
105596,1.0
105601,1.0
105633,1.0
105649,1.0
105655,1.0
105660,1.0
105665,2.0
105668,1.0
105671,2.0
105691,1.0
105698,2.0
105712,1.0
105713,1.0
105716,1.0
105726,1.0
105731,1.0
105742,1.0
105768,2.0
105787,1.0
105805,1.0
105818,1.0
105838,2.0
105930,1.0
105943,1.0
105946,1.0
105976,1.0
105977,1.0
106008,1.0
106015,1.0
106021,1.0
106038,1.0
106047,2.0
106069,1.0
106098,2.0
106110,1.0
106123,1.0
106150,1.0
106155,1.0
106160,1.0
106195,1.0
106196,2.0
106203,1.0
106238,1.0
106240,2.0
106251,2.0
106307,1.0
106308,2.0
106316,2.0
106340,2.0
106342,1.0
106352,1.0
106377,1.0
106385,2.0
106403,1.0
106420,1.0
106428,1.0
106431,1.0
106434,2.0
106458,2.0
106486,2.0
106498,2.0
106505,2.0
106509,2.0
106514,1.0
106515,1.0
106522,1.0
106550,1.0
106556,1.0
106561,1.0
106629,1.0
106634,1.0
106645,1.0
106655,1.0
106674,1.0
106682,2.0
106734,1.0
106738,1.0
106756,1.0
106764,1.0
106765,1.0
106835,1.0
106841,1.0
106856,2.0
106863,1.0
106870,1.0
106871,1.0
106874,1.0
106885,1.0
106889,1.0
106902,2.0
106919,1.0
106922,2.0
106987,1.0
107006,1.0
107008,1.0
107020,1.0
107022,1.0
107026,1.0
107051,1.0
107062,1.0
107077,1.0
107081,1.0
107089,1.0
107131,1.0
107140,2.0
107144,1.0
107164,1.0
107176,1.0
107195,1.0
107216,1.0
107226,1.0
107283,2.0
107286,2.0
107310,1.0
107323,1.0
107342,1.0
107420,1.0
107432,1.0
107437,1.0
107440,1.0
107459,2.0
107471,1.0
107485,1.0
107505,1.0
107521,1.0
107581,1.0
107596,1.0
107608,1.0
107626,1.0
107629,1.0
107633,2.0
107673,1.0
107690,1.0
107692,1.0
107698,1.0
107712,1.0
107722,2.0
107728,1.0
107752,2.0
107761,2.0
107763,1.0
107765,1.0
107790,1.0
107822,1.0
107830,1.0
107833,1.0
107878,1.0
107892,2.0
107919,1.0
107920,1.0
107922,2.0
107965,1.0
107968,1.0
107972,1.0
107974,1.0
107976,1.0
107990,1.0
107993,2.0
108016,1.0
108023,1.0
108028,2.0
108034,1.0
108037,1.0
108038,2.0
108044,2.0
108072,1.0
108097,1.0
108114,1.0
108169,1.0
108190,2.0
108207,2.0
108215,1.0
108229,2.0
108239,1.0
108242,1.0
108261,2.0
108298,1.0
108319,1.0
108329,2.0
108339,1.0
108354,1.0
108368,1.0
108402,1.0
108406,1.0
108429,2.0
108432,1.0
108456,1.0
108471,1.0
108515,1.0
108522,1.0
108530,1.0
108531,1.0
108574,1.0
108617,1.0
108620,1.0
108624,1.0
108639,1.0
108718,1.0
108730,1.0
108754,1.0
108759,1.0
108778,2.0
108780,1.0
108838,1.0
108848,1.0
108876,2.0
108879,1.0
108882,2.0
108904,1.0
108916,1.0
108959,1.0
108969,1.0
108973,1.0
108977,1.0
108989,1.0
109013,1.0
109035,1.0
109037,1.0
109059,1.0
109095,1.0
109100,2.0
109102,2.0
109110,2.0
109147,1.0
109152,1.0
109157,1.0
109165,1.0
109206,1.0
109231,1.0
109312,1.0
109314,1.0
109341,1.0
109383,2.0
109391,1.0
109402,1.0
109419,2.0
109424,1.0
109426,1.0
109434,1.0
109461,2.0
109567,2.0
109578,1.0
109585,1.0
109597,1.0
109599,1.0
109618,1.0
109648,1.0
109682,1.0
109688,1.0
109724,1.0
109750,2.0
109758,1.0
109779,1.0
109799,1.0
109829,1.0
109833,1.0
109846,1.0
109848,2.0
109850,1.0
109856,2.0
109862,2.0
109873,1.0
109890,1.0
109901,1.0
109904,1.0
109921,1.0
109922,1.0
109951,1.0
109956,1.0
109969,2.0
109976,1.0
109981,1.0
109988,1.0
110001,1.0
110014,1.0
110015,1.0
110076,1.0
110088,1.0
110095,2.0
110097,2.0
110125,1.0
110136,2.0
110167,2.0
110169,2.0
110177,1.0
110187,2.0
110200,1.0
110208,2.0
110224,1.0
110228,1.0
110301,2.0
110304,1.0
110339,2.0
110353,1.0
110369,2.0
110383,2.0
110394,1.0
110395,2.0
110398,1.0
110409,1.0
110416,1.0
110457,2.0
110474,1.0
110516,1.0
110520,1.0
110571,1.0
110573,1.0
110583,2.0
110626,1.0
110629,1.0
110636,1.0
110637,1.0
110649,1.0
110655,1.0
110663,1.0
110685,1.0
110721,1.0
110739,1.0
110752,1.0
110783,1.0
110786,1.0
110811,1.0
110832,1.0
110857,1.0
110861,2.0
110870,1.0
110871,1.0
110955,1.0
110959,1.0
110973,1.0
110975,1.0
110976,1.0
110982,2.0
110987,1.0
111008,1.0
111021,1.0
111036,1.0
111046,1.0
111061,1.0
111079,1.0
111096,1.0
111103,2.0
111110,2.0
111124,1.0
111128,1.0
111129,1.0
111141,1.0
111142,2.0
111188,1.0
111200,1.0
111209,2.0
111250,1.0
111255,1.0
111259,1.0
111260,2.0
111300,1.0
111314,1.0
111337,1.0
111348,1.0
111355,1.0
111362,1.0
111367,1.0
111381,1.0
111385,2.0
111411,1.0
111420,1.0
111438,2.0
111458,1.0
111501,2.0
111504,1.0
111525,1.0
111577,2.0
111582,1.0
111583,1.0
111631,1.0
111658,2.0
111661,2.0
111711,1.0
111724,2.0
111737,1.0
111747,2.0
111755,1.0
111767,1.0
111801,2.0
111803,1.0
111804,2.0
111805,2.0
111810,1.0
111821,2.0
111825,1.0
111833,1.0
111850,1.0
111859,1.0
111865,1.0
111870,1.0
111878,1.0
111898,1.0
111913,1.0
111950,1.0
111951,2.0
111952,1.0
111960,1.0
111961,1.0
111970,1.0
111984,1.0
112008,1.0
112010,2.0
112022,1.0
112034,1.0
112040,1.0
112042,1.0
112068,2.0
112086,1.0
112101,2.0
112118,1.0
112132,1.0
112142,2.0
112144,1.0
112165,1.0
112171,1.0
112174,1.0
112182,1.0
112203,1.0
112207,1.0
112213,1.0
112255,1.0
112270,1.0
112297,2.0
112332,1.0
112339,1.0
112366,2.0
112370,1.0
112383,1.0
112394,2.0
112406,1.0
112431,1.0
112433,2.0
112454,1.0
112467,2.0
112468,2.0
112488,1.0
112496,1.0
112497,1.0
112500,1.0
112529,1.0
112552,1.0
112557,1.0
112567,1.0
112569,1.0
112581,2.0
112583,1.0
112615,1.0
112643,2.0
112648,1.0
112701,2.0
112716,1.0
112728,1.0
112735,1.0
112776,1.0
112815,2.0
112828,1.0
112831,1.0
112863,1.0
112869,1.0
112896,2.0
112897,1.0
112898,1.0
112907,1.0
112929,2.0
112984,1.0
112987,1.0
113006,1.0
113012,1.0
113037,1.0
113042,1.0
113169,1.0
113189,2.0
113192,1.0
113216,1.0
113243,1.0
113269,1.0
113292,1.0
113308,1.0
113310,1.0
113335,1.0
113360,2.0
113364,1.0
113367,1.0
113369,1.0
113373,2.0
113426,1.0
113437,2.0
113448,1.0
113461,1.0
113484,1.0
113503,1.0
113545,1.0
113559,1.0
113599,1.0
113601,1.0
113631,1.0
113649,1.0
113660,1.0
113675,2.0
113702,1.0
113703,1.0
113744,1.0
113745,1.0
113776,1.0
113781,1.0
113784,2.0
113805,2.0
113851,1.0
113874,2.0
113878,1.0
113879,1.0
113882,1.0
113889,1.0
113890,2.0
113928,1.0
113944,2.0
113974,2.0
113978,1.0
114003,1.0
114010,1.0
114023,1.0
114036,1.0
114067,1.0
114082,1.0
114093,1.0
114122,1.0
114126,1.0
114133,2.0
114163,1.0
114170,1.0
114190,1.0
114207,1.0
114245,1.0
114253,1.0
114263,1.0
114286,1.0
114296,2.0
114336,2.0
114350,1.0
114366,1.0
114396,2.0
114403,1.0
114407,1.0
114416,1.0
114421,1.0
114441,1.0
114443,1.0
114506,1.0
114536,1.0
114568,1.0
114578,2.0
114610,1.0
114613,2.0
114644,1.0
114652,1.0
114692,1.0
114708,1.0
114738,1.0
114776,1.0
114808,1.0
114820,1.0
114825,1.0
114827,2.0
114851,1.0
114875,2.0
114883,1.0
114887,1.0
114931,1.0
114932,1.0
114937,1.0
114945,1.0
114952,1.0
114958,1.0
114982,1.0
114991,2.0
115010,2.0
115017,1.0
115019,1.0
115025,1.0
115026,1.0
115047,1.0
115060,2.0
115064,2.0
115078,1.0
115082,2.0
115084,1.0
115085,2.0
115095,2.0
115104,1.0
115110,1.0
115147,1.0
115167,1.0
115222,1.0
115239,1.0
115243,2.0
115264,1.0
115269,1.0
115310,2.0
115403,1.0
115409,1.0
115411,2.0
115417,1.0
115469,1.0
115486,2.0
115488,2.0
115504,1.0
115517,1.0
115523,1.0
115558,2.0
115566,1.0
115581,2.0
115623,1.0
115637,1.0
115655,1.0
115664,1.0
115707,1.0
115714,1.0
115723,1.0
115728,1.0
115732,1.0
115734,1.0
115750,2.0
115755,1.0
115787,2.0
115812,1.0
115814,1.0
115827,1.0
115839,2.0
115842,1.0
115849,1.0
115857,1.0
115918,1.0
115922,2.0
115961,1.0
115967,1.0
115992,1.0
116022,1.0
116035,2.0
116126,1.0
116132,1.0
116140,2.0
116155,1.0
116159,2.0
116163,2.0
116177,1.0
116185,1.0
116252,1.0
116270,2.0
116280,1.0
116288,1.0
116292,1.0
116301,2.0
116306,1.0
116320,1.0
116336,2.0
116348,1.0
116350,1.0
116372,1.0
116417,1.0
116418,1.0
116427,1.0
116436,1.0
116438,1.0
116452,1.0
116478,1.0
116524,1.0
116576,2.0
116615,1.0
116632,1.0
116647,1.0
116656,1.0
116662,1.0
116671,1.0
116682,1.0
116706,1.0
116749,1.0
116757,2.0
116793,1.0
116797,1.0
116860,2.0
116871,1.0
116879,1.0
116880,1.0
116893,1.0
116896,2.0
116951,1.0
116964,1.0
116997,1.0
117033,1.0
117042,1.0
117059,1.0
117076,1.0
117094,2.0
117105,1.0
117116,2.0
117119,1.0
117138,1.0
117155,2.0
117163,1.0
117165,1.0
117197,1.0
117211,1.0
117212,2.0
117221,1.0
117223,2.0
117227,1.0
117231,1.0
117256,1.0
117287,1.0
117291,1.0
117294,2.0
117305,1.0
117336,1.0
117337,1.0
117362,1.0
117391,1.0
117393,1.0
117395,2.0
117397,1.0
117409,1.0
117411,2.0
117434,1.0
117437,1.0
117466,1.0
117475,2.0
117480,1.0
117496,1.0
117500,2.0
117523,1.0
117567,1.0
117596,1.0
117598,1.0
117625,1.0
117645,1.0
117666,1.0
117694,1.0
117728,1.0
117738,1.0
117745,1.0
117771,2.0
117793,1.0
117819,1.0
117821,1.0
117855,1.0
117872,1.0
117919,1.0
117923,1.0
117926,1.0
117943,1.0
117957,2.0
117959,1.0
117969,2.0
117978,2.0
117992,1.0
118023,1.0
118033,1.0
118087,1.0
118102,1.0
118106,1.0
118144,2.0
118169,1.0
118183,1.0
118212,1.0
118228,1.0
118300,2.0
118316,2.0
118317,1.0
118318,2.0
118319,2.0
118322,2.0
118326,2.0
118327,1.0
118333,1.0
118344,1.0
118359,1.0
118372,1.0
118391,1.0
118393,2.0
118395,2.0
118402,1.0
118409,1.0
118416,1.0
118436,1.0
118449,2.0
118462,1.0
118463,1.0
118475,1.0
118481,2.0
118482,2.0
118495,1.0
118505,2.0
118510,1.0
118512,1.0
118517,1.0
118534,1.0
118537,1.0
118543,1.0
118551,1.0
118557,1.0
118570,2.0
118622,1.0
118632,1.0
118647,2.0
118661,1.0
118677,1.0
118679,1.0
118685,2.0
118686,2.0
118700,1.0
118717,2.0
118740,1.0
118756,1.0
118759,1.0
118778,1.0
118783,2.0
118784,1.0
118786,1.0
118806,2.0
118827,1.0
118950,1.0
118986,1.0
118989,1.0
118990,1.0
119003,1.0
119007,1.0
119024,1.0
119060,1.0
119101,1.0
119115,2.0
119131,1.0
119145,1.0
119169,1.0
119188,2.0
119197,2.0
119227,1.0
119245,1.0
119252,1.0
119266,2.0
119267,1.0
119278,1.0
119295,1.0
119326,1.0
119337,1.0
119353,2.0
119371,1.0
119382,1.0
119419,1.0
119440,1.0
119452,2.0
119458,2.0
119478,1.0
119485,1.0
119505,1.0
119512,1.0
119514,1.0
119517,2.0
119543,1.0
119548,1.0
119554,2.0
119575,1.0
119598,1.0
119623,1.0
119664,2.0
119729,1.0
119761,1.0
119769,1.0
119771,1.0
119783,2.0
119796,2.0
119805,1.0
119810,1.0
119846,1.0
119860,1.0
119885,1.0
119892,1.0
119905,1.0
119919,1.0
119958,1.0
119980,1.0
120032,1.0
120063,1.0
120067,1.0
120103,2.0
120113,1.0
120128,1.0
120150,2.0
120151,1.0
120214,1.0
120230,1.0
120245,1.0
120249,2.0
120264,1.0
120270,1.0
120303,1.0
120345,1.0
120363,2.0
120370,1.0
120381,1.0
120422,1.0
120427,1.0
120448,1.0
120468,2.0
120483,2.0
120490,1.0
120493,2.0
120508,2.0
120518,1.0
120520,1.0
120521,1.0
120529,1.0
120532,1.0
120546,1.0
120562,2.0
120571,1.0
120599,1.0
120601,2.0
120634,1.0
120639,1.0
120642,1.0
120670,1.0
120677,2.0
120678,1.0
120688,2.0
120696,1.0
120712,1.0
120716,1.0
120723,2.0
120736,1.0
120776,2.0
120815,1.0
120841,1.0
120850,1.0
120851,1.0
120852,1.0
120883,1.0
120909,1.0
120926,1.0
120931,1.0
120938,2.0
120967,1.0
120975,1.0
120996,2.0
121004,2.0
121014,2.0
121022,1.0
121029,1.0
121045,1.0
121050,1.0
121113,1.0
121127,1.0
121143,1.0
121152,1.0
121172,2.0
121182,1.0
121187,2.0
121202,1.0
121203,1.0
121204,1.0
121233,2.0
121243,2.0
121255,1.0
121264,1.0
121269,1.0
121283,2.0
121311,1.0
121321,2.0
121341,1.0
121401,1.0
121404,2.0
121405,2.0
121443,1.0
121465,1.0
121476,1.0
121478,1.0
121494,1.0
121501,1.0
121512,1.0
121541,1.0
121545,2.0
121557,1.0
121585,1.0
121597,1.0
121613,1.0
121626,2.0
121658,1.0
121676,1.0
121698,1.0
121708,2.0
121729,1.0
121747,1.0
121749,2.0
121752,2.0
121760,1.0
121783,1.0
121821,1.0
121852,1.0
121868,1.0
121883,1.0
121885,2.0
121886,1.0
121890,2.0
121920,2.0
121942,1.0
121944,1.0
121955,1.0
121962,1.0
122010,1.0
122011,1.0
122041,1.0
122066,1.0
122069,1.0
122091,1.0
122096,1.0
122110,2.0
122125,1.0
122151,1.0
122185,1.0
122208,1.0
122219,1.0
122230,1.0
122234,1.0
122240,1.0
122244,1.0
122261,1.0
122317,1.0
122345,1.0
122363,1.0
122373,2.0
122380,1.0
122381,1.0
122383,2.0
122384,2.0
122389,1.0
122403,1.0
122418,2.0
122436,2.0
122454,1.0
122487,1.0
122524,1.0
122571,1.0
122574,2.0
122640,1.0
122651,1.0
122659,1.0
122672,1.0
122673,1.0
122677,1.0
122700,2.0
122709,1.0
122712,2.0
122713,1.0
122715,2.0
122737,1.0
122743,1.0
122755,1.0
122775,2.0
122782,1.0
122803,1.0
122809,1.0
122854,1.0
122861,1.0
122865,2.0
122869,2.0
122875,1.0
122876,2.0
122879,1.0
122881,1.0
122886,1.0
122890,2.0
122893,1.0
122947,1.0
122950,2.0
122975,1.0
122982,1.0
123027,1.0
123029,1.0
123032,1.0
123075,1.0
123089,1.0
123091,2.0
123120,1.0
123154,1.0
123230,1.0
123248,1.0
123276,1.0
123299,1.0
123306,2.0
123308,1.0
123373,1.0
123411,1.0
123431,1.0
123446,1.0
123456,1.0
123477,2.0
123489,1.0
123506,2.0
123508,1.0
123533,1.0
123569,2.0
123580,2.0
123585,1.0
123595,1.0
123602,1.0
123691,1.0
123713,1.0
123716,1.0
123717,2.0
123724,1.0
123736,1.0
123737,1.0
123746,1.0
123766,1.0
123767,1.0
123770,2.0
123771,1.0
123779,1.0
123792,1.0
123809,1.0
123815,1.0
123860,2.0
123866,1.0
123872,1.0
123873,1.0
123917,1.0
123935,1.0
123945,2.0
124002,2.0
124003,1.0
124013,2.0
124018,1.0
124020,1.0
124076,2.0
124100,1.0
124120,1.0
124123,1.0
124135,1.0
124136,1.0
124144,2.0
124146,1.0
124206,2.0
124215,1.0
124261,1.0
124271,2.0
124279,1.0
124280,1.0
124297,1.0
124323,1.0
124337,2.0
124339,1.0
124347,2.0
124348,1.0
124355,1.0
124358,2.0
124359,1.0
124381,1.0
124416,1.0
124448,2.0
124453,2.0
124512,1.0
124520,1.0
124547,1.0
124551,2.0
124580,1.0
124613,1.0
124639,1.0
124660,2.0
124693,1.0
124697,1.0
124703,1.0
124727,1.0
124729,2.0
124738,2.0
124745,1.0
124771,1.0
124775,1.0
124780,1.0
124790,1.0
124802,1.0
124804,1.0
124808,1.0
124825,2.0
124891,1.0
124895,1.0
124909,1.0
124918,1.0
124926,1.0
124941,1.0
124950,1.0
124955,2.0
124958,2.0
124959,1.0
124968,2.0
125029,1.0
125034,2.0
125070,1.0
125075,1.0
125079,2.0
125084,1.0
125086,2.0
125090,1.0
125092,1.0
125096,1.0
125102,1.0
125116,2.0
125152,2.0
125158,1.0
125253,2.0
125265,1.0
125306,1.0
125313,1.0
125334,2.0
125345,1.0
125372,1.0
125373,1.0
125393,1.0
125419,1.0
125421,2.0
125433,1.0
125448,2.0
125465,1.0
125476,1.0
125487,1.0
125488,1.0
125497,1.0
125500,1.0
125510,1.0
125514,1.0
125519,1.0
125525,1.0
125550,1.0
125552,1.0
125577,1.0
125615,1.0
125642,2.0
125651,2.0
125670,1.0
125674,1.0
125706,1.0
125737,2.0
125766,1.0
125791,1.0
125813,2.0
125816,2.0
125822,2.0
125824,2.0
125829,1.0
125865,1.0
125893,1.0
